firm_id,firm_name,razon_social,hs4,ncm,product_name_declared,exporter_profile,source_url
2330,JUMALÁ SA,JUMALA S A,2106,2106.90.29,GELATINA,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=2330
4602,JUNTAMAS PLÁSTICO,JUNTAMAS PLASTICO S.A.,3917,3917.40.90,JUNTA PLÁSTICA DE REPARACIÓN,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=4602
4602,JUNTAMAS PLÁSTICO,JUNTAMAS PLASTICO S.A.,3923,3923.10.90,CAJÓN INDUSTRIAL APILABLE,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=4602
5260,KARAMELHO,FRESH S.A,6403,6403.51.90,BOTAS DE CUERO CON SUELA DE CUERO,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=5260
5260,KARAMELHO,FRESH S.A,6404,6404.19.00,ZAPATILLAS URBANAS,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=5260
2369,KDIAL,LABORATORIOS K DIAL S R L,2936,2936.90.00,CONCENTRADOS PARA HEMODIALISIS: SOLUCIÓN A Y SOLUCIÓN B,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=2369
1802,KELLER MOTOS,EMPRENDIMIENTO INDUSTRIAL MEDITERRANEO SA,8711,8711.20.10,MOTOS KELLER HASTA 125 CM3,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=1802
4303,KINETIC DECÓ,LANDENBERG RAQUEL,9405,9405.10.99,LÁMPARAS COLGANTES Y DECORACIÓN,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=4303
3386,KRAFTEC / DIRT RACE,RACE PARTS SRL,8708,8708.92.00,ESCAPES Y LEVAS DE MOTOS,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=3386
3386,KRAFTEC / DIRT RACE,RACE PARTS SRL,8714,8714.10.00,PARTES Y ACCESORIOS PARA MOTOS,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=3386
2444,KURSAAL SA,KURSAAL S.A.,6802,6802.21.00,PLACA DE MARMOL LUSTRADA,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=2444
3564,LA BOHEME,QUESOS ESPECIALES S R L,0406,0406.90.30,QUESOS MADURADOS CON HONGOS EN SUPERFICIE,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=3564
1720,LA CAROYENSE SA,LA CAROYENSE S.A.,2009,2009.69.00,JUGO DE UVA,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=1720
1720,LA CAROYENSE SA,LA CAROYENSE S.A.,2204,2204.10.90,VINOS ESPUMANTES,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=1720
5110,LA CUMBRECITA,LA CUMBRECITA S.R.L.,2101,2101.20.20,YERBA MATE,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=5110
3105,LA FLORIDA SRL,LA FLORIDA S R L,0701,0701.90.00,PAPA,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=3105
1804,LA LÁCTEO,LA LACTEO SOCIEDAD ANONIMA,0401,0401.20.10,LECHE LARGA VIDA,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=1804
1804,LA LÁCTEO,LA LACTEO SOCIEDAD ANONIMA,0406,0406.90.20,QUESO GOUDA,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=1804
1804,LA LÁCTEO,LA LACTEO SOCIEDAD ANONIMA,1901,1901.90.20,DULCE DE LECHE,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=1804
3129,LA OVEJA,PALMILI MARISA BEATRIZ,4303,4303.90.00,"MANTA DE CONEJO, CABRA O ZORRO",Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=3129
3129,LA OVEJA,PALMILI MARISA BEATRIZ,9603,9603.40.10,RODILLO LANAR PREMIUM BLANCO Y DORADO,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=3129
236,LA PIAMONTESA / GRUPO LA PIAMONTESA,LA PIAMONTESA S.A.,0203,0203.29.00,CORTES DE CERDO CONGELADO,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=236
236,LA PIAMONTESA / GRUPO LA PIAMONTESA,LA PIAMONTESA S.A.,0210,0210.19.00,JAMÓN CRUDO,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=236
236,LA PIAMONTESA / GRUPO LA PIAMONTESA,LA PIAMONTESA S.A.,1601,1601.00.00,EMBUTIDOS,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=236
236,LA PIAMONTESA / GRUPO LA PIAMONTESA,LA PIAMONTESA S.A.,1602,1602.41.00,JAMÓN COCIDO,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=236
2614,LA POSTA DEL ÁGUILA,DISTOCK S.A.,2201,2201.10.00,AGUA MINERAL,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=2614
666,LABORATORIOS CABUCHI S.A,LABORATORIOS CABUCHI SOCIEDAD ANONIMA,3004,3004.90.29,CALLICIDA,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=666
4029,LABORATORIOS PUEBLA,PUEBLA S R L,3004,3004.90.99,MK471 - INMUNOMODULADOR,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=4029
1855,LADRILLERA CONCI,LADRILLERA CONCI SRL,8464,8464.90.90,MÁQUINA FABRICADORA DE LADRILLOS,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=1855
2114,LAS CHILCAS,ESTABLECIMIENTO LAS CHILCAS SOCIEDAD ANONIMA,0102,0102.29.90,PRODUCCIÓN GANADERA BOVINA,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=2114
2114,LAS CHILCAS,ESTABLECIMIENTO LAS CHILCAS SOCIEDAD ANONIMA,0103,0103.91.00,PRODUCCIÓN GANADERA PORCINA,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=2114
2114,LAS CHILCAS,ESTABLECIMIENTO LAS CHILCAS SOCIEDAD ANONIMA,0713,0713.20.90,GARBANZO,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=2114
2114,LAS CHILCAS,ESTABLECIMIENTO LAS CHILCAS SOCIEDAD ANONIMA,1001,1001.19.00,TRIGO,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=2114
2114,LAS CHILCAS,ESTABLECIMIENTO LAS CHILCAS SOCIEDAD ANONIMA,1005,1005.90.10,MAÍZ,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=2114
2114,LAS CHILCAS,ESTABLECIMIENTO LAS CHILCAS SOCIEDAD ANONIMA,1201,1201.90.00,SOJA,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=2114
4317,LIFE SI,LIFE SOLUCIONES INTEGRALES SOCIEDAD POR ACCIONES SIMPLIFICADA,8479,8479.89.99,BIOIMPRESORA 3D,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=4317
2341,LINCE S.A.,LINCE S A,2102,2102.20.00,LEVADURA,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=2341
2341,LINCE S.A.,LINCE S A,2302,2302.10.00,SUBPRODUCTOS INDUSTRIALES DE MAÍZ,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=2341
2341,LINCE S.A.,LINCE S A,2309,2309.90.90,BLOCK NUTRICIONAL MINERAL PARA BOVINOS,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=2341
2038,LINDE RODADOS MEDITERRANEA S.A,RODADOS MEDITERRANEA SA,8431,8431.39.00,REPUESTOS PARA AUTOELEVADOR,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=2038
2511,LLANOS ACERO S.A.,LLANOS ACERO SA,8414,8414.60.00,CAMPANA DE COCINA DE ACERO INOXIDABLE,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=2511
2511,LLANOS ACERO S.A.,LLANOS ACERO SA,9403,9403.20.00,MUEBLE METÁLICOS DE COCINA,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=2511
1234,LM AMOBLAMIENTOS,LM AMOBLAMIENTOS S.R.L.,9401,9401.30.90,SILLAS Y SILLONES DE OFICINA,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=1234
1234,LM AMOBLAMIENTOS,LM AMOBLAMIENTOS S.R.L.,9403,9403.10.00,SILLAS GIRATORIAS DE OFICINA,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=1234
2193,LOFRAH,A LORENZO FRANZOSI E HIJOS SRL,8422,8422.30.30,MAQUINA DE GASEA Y SUS PARTES,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=2193
3804,LUVION,MASCHIO SILVINA LORENA,2106,2106.90.30,COLÁGENO BEBIBLE,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=3804
3279,LUZ DEL NORTE,LUMINE S.A.,3406,3406.00.00,VELAS Y VELONES DE PARAFINA,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=3279
881,MADERPAR,VELLA MARCOS PABLO Y VELLA LUCIANO DOMINGO,4418,4418.70.00,PISOS FLOTANTES,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=881
881,MADERPAR,VELLA MARCOS PABLO Y VELLA LUCIANO DOMINGO,9403,9403.60.00,MESAS RUSTICAS,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=881
2095,MAGAL S.R.L.,MAGAL S R L,8424,8424.30.90,ARENADORA,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=2095
2095,MAGAL S.R.L.,MAGAL S R L,8436,8436.80.00,INOCULADORA DE SEMILLA,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=2095
2095,MAGAL S.R.L.,MAGAL S R L,8716,8716.20.00,DISTRIBUIDOR DE RACIONES,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=2095
4626,MAGOAL,ZAVALA CARLOS ALBERTO,3912,3912.90.90,AISLANTE DE CELULOSA,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=4626
2798,MAGRET,ALIMENTOS MAGROS S A,0203,0203.21.00,CARNE ENVASADA DE CERDO,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=2798
2664,MANCINI,AGRO DOS MIL S A,8422,8422.30.21,EMBOLSADORA DE GRANOS,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=2664
2664,MANCINI,AGRO DOS MIL S A,8716,8716.20.00,ACOPLADO,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=2664
2497,MAP SA,MAP S. A.,8544,8544.30.00,JUEGOS DE CABLES PARA BUJÍAS DE ENCENDIDO Y DEMÁS JUEGOS DE CABLES DE LOS TIPOS UTILIZADOS EN LOS MEDIOS DE TRANSPORTE,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=2497
2345,MARCO AURELIO SOSA SACIF,MARCO AURELIO SOSA SACIF,7306,7306.30.00,TUBOS Y PERFILES HUECOS CON EXTREMOS BISELADOS.,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=2345
1535,MARETICH ABERTURAS,LIGNUM S.A.,4418,4418.29.00,PUERTAS DE MADERA,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=1535
2787,MARTÍN PASMAN - HABEMUS PAPAS,PASMAN MARTIN,0701,0701.90.00,PAPAS,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=2787
3795,MATERFER,MATERIAL FERROVIARIO SA,8433,8433.51.00,COSECHADORA DE TOMATE,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=3795
3795,MATERFER,MATERIAL FERROVIARIO SA,8601,8601.10.00,LOCOMOTORA Y VAGÓN,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=3795
3852,MATTEUCCI,DESARROLLOS TERRA S.A.,4418,4418.10.00,ABERTURAS,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=3852
3852,MATTEUCCI,DESARROLLOS TERRA S.A.,9403,9403.50.00,PLACARES,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=3852
672,MECAM S.R.L.,MECAM S R L,8432,8432.90.00,EJES PARA MAQUINARÍA AGRÍCOLA,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=672
672,MECAM S.R.L.,MECAM S R L,8708,8708.70.90,LLANTAS PARA MAQUINARIA AGRÍCOLA,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=672
672,MECAM S.R.L.,MECAM S R L,8716,8716.90.90,AROS GIRATORIOS,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=672
228,MEDITERRÁNEA TECNOLÓGICA,MEDITERRÁNEA TECNOLÓGICA S.A,8472,8472.90.99,TERMINALES DE AUTOCONSULTA,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=228
2273,MENACOR S.R.L.,MENACOR SRL,7326,7326.90.90,"MANUFACTURA DE ACERO INOXIDABLE, ESTANTES, BARANDAS, MESADAS",Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=2273
2458,METAL CE SRL,METAL CE S R L S. R. L.,7325,7325.99.90,MORSA DE RETENCION AUTOAJUSTABLE MRA,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=2458
2458,METAL CE SRL,METAL CE S R L S. R. L.,8535,8535.30.18,SECCIONADOR XS LARGO 15/27,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=2458
2458,METAL CE SRL,METAL CE S R L S. R. L.,8536,8536.50.90,SECCIONADOR MN-ACR 237/600 --ACR MN 239,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=2458
1993,METAL FACTORY / MAG NIC,METAL FACTORY S.A.S,7318,7318.22.00,BUJES Y ARANDELAS,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=1993
1375,METAL VENETA SA,METAL VENETA S.A.,7601,7601.20.00,ALEACIONES DE ALUMINIO,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=1375
5606,METALBERT SRL,METALBERT S.R.L.,8428,8428.39.90,EXTRACTORA DE GRANOS SECOS,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=5606
5606,METALBERT SRL,METALBERT S.R.L.,8430,8430.69.19,PALAS HIDRÁULICAS,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=5606
5606,METALBERT SRL,METALBERT S.R.L.,8433,8433.20.90,DESMALEZADORAS,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=5606
5606,METALBERT SRL,METALBERT S.R.L.,8479,8479.89.99,EMBOLSADORAS DE GRANOS SECOS,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=5606
4299,METALMEC,METALMEC S.R.L.,8430,8430.69.19,ESCARIFICADOR,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=4299
2714,METALÚRGICA CESCA SRL,METALURGICA CESCA S.R.L.,8432,8432.90.00,MANGO ESTRIADOS,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=2714
2714,METALÚRGICA CESCA SRL,METALURGICA CESCA S.R.L.,8483,8483.40.90,ENGRANAJE MAZA ADA,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=2714
2633,METALÚRGICA CHAVES,CHAVES ANTONIO ROQUE,8460,8460.29.00,MÁQUINA RECTIFICADORA,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=2633
2633,METALÚRGICA CHAVES,CHAVES ANTONIO ROQUE,8461,8461.40.99,MÁQUINA TALLADORA,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=2633
2633,METALÚRGICA CHAVES,CHAVES ANTONIO ROQUE,8466,8466.10.00,CABEZAL,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=2633
2682,METALÚRGICA CYG S.R.L.,METALURGICA C Y G SRL,7318,7318.11.00,BULONES TIRAFONDOS,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=2682
2535,METALÚRGICA FRANZA,FRANZA GUSTAVO OSCAR,8432,8432.80.00,ROLO TRITURADOR,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=2535
2535,METALÚRGICA FRANZA,FRANZA GUSTAVO OSCAR,8437,8437.80.10,MÁQUINA QUEBRADORA,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=2535
2535,METALÚRGICA FRANZA,FRANZA GUSTAVO OSCAR,8483,8483.40.00,ENGRANAJE,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=2535
1517,METALÚRGICA LÖCHEL,LOCHEL VICTOR,8432,8432.30.90,SEMBRADORA DE PAPAS 4 SURCOS,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=1517
1517,METALÚRGICA LÖCHEL,LOCHEL VICTOR,8433,8433.53.00,ARRANCADORA DE PAPAS 2 SURCOS,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=1517
1517,METALÚRGICA LÖCHEL,LOCHEL VICTOR,8437,8437.80.90,QUEBRADORA DE GRANOS,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=1517
2067,METALURGICA RE SRL,METALURGICA RE S.R.L.,7308,7308.90.90,CORTINAS METÁLICAS,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=2067
2067,METALURGICA RE SRL,METALURGICA RE S.R.L.,7314,7314.14.00,TEJIDOS ARTÍSTICOS,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=2067
2067,METALURGICA RE SRL,METALURGICA RE S.R.L.,8428,8428.39.20,RODILLOS PARA CINTAS TRASPORTADORAS,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=2067
2067,METALURGICA RE SRL,METALURGICA RE S.R.L.,8474,8474.20.10,MÁQUINA TRITURADORA,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=2067
2708,METALURGICA RIO III - LIUGONG CÓRDOBA,METALURGICA RIO III S A,7201,7201.50.00,ELEMENTO DE DESGATE PARA MAQUINAS VIALES,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=2708
3084,METALÚRGICA ROGER,VAGNI ROGER JONAS,7309,7309.00.90,VOLQUETE,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=3084
3084,METALÚRGICA ROGER,VAGNI ROGER JONAS,8479,8479.89.11,PRENSA HIDRÁULICA,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=3084
3084,METALÚRGICA ROGER,VAGNI ROGER JONAS,8704,8704.10.00,CONTENEDOR BATEA,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=3084
3084,METALÚRGICA ROGER,VAGNI ROGER JONAS,8707,8707.90.90,CAJA VOLCADORA,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=3084
3084,METALÚRGICA ROGER,VAGNI ROGER JONAS,8716,8716.31.00,EQUIPO REGADOR,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=3084
2177,METALURGICA VZ,ZECCHIN ALBERTO FABIAN,8437,8437.80.10,"MAQUINA QUEBRADORA, APLASTADORAS DE GRANOS SECOS",Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=2177
303,METPAL,METALURGICA INGENIERO PALADINI SRL,7306,7306.90.90,DOBLADO DE CAÑO Y ESTRUCTURA LIVIANA,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=303
4922,MICHELOTTI HENIFICACIONES,MICHELOTTI FERNANDO DANIEL,1214,1214.90.00,FARDOS Y MEGAFARDOS DE ALFALFA,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=4922
4254,MICRO SISTEL,VAMEL S.R.L.,8708,8708.99.00,MÓDULO INTERFAZ,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=4254
5188,MIEL MONTE NATIVO,FREYTES MARIO RODOLFO,0409,0409.00.00,MIEL MONTE NATIVO,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=5188
5708,MJP S.R.L.,MJP SRL,8413,8413.70.90,BOMBAS CENTRÍFUGAS,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=5708
2365,MODENASUD SRL,MODENA SUD S R L,8409,8409.90.00,PARTES DE MOTORES EN GENERAL,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=2365
2365,MODENASUD SRL,MODENA SUD S R L,8708,8708.40.00,CAJAS DE AUTOMÓVILES Y SUS PARTES,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=2365
4076,MOLÉ ALIMENTOS,MOLE S.R.L.,1901,1901.90.90,HUMMUS DE GARBANZO,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=4076
4076,MOLÉ ALIMENTOS,MOLE S.R.L.,2103,2103.90.21,SAZONADORES,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=4076
4076,MOLÉ ALIMENTOS,MOLE S.R.L.,2104,2104.10.11,SOPA DE QUINOA,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=4076
4076,MOLÉ ALIMENTOS,MOLE S.R.L.,2106,2106.90.30,SUPLEMENTOS DE PROTEÍNA EN POLVO,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=4076
858,MOLINO METEORO,CARLOS BOERO ROMANO SOCIEDAD ANONIMA INDUSTRIAL Y COMERCIAL,1101,1101.00.10,"HARINAS DE TRIGO TIPO 000, TIPO 0000",Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=858
858,MOLINO METEORO,CARLOS BOERO ROMANO SOCIEDAD ANONIMA INDUSTRIAL Y COMERCIAL,1102,1102.90.00,"HARINAS - PREMEZCLAS: PAN LACTAL, PAN DE PIZZA, PAN DE VIENA, FACTURAS CON GRASA, PAN DULCE, GISINES, PAN CON SALVADO, PAN DE MIGA, FACTURAS DULCES",Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=858
858,MOLINO METEORO,CARLOS BOERO ROMANO SOCIEDAD ANONIMA INDUSTRIAL Y COMERCIAL,2309,2309.90.10,ALIMENTOS PREPARADOS PARA ANIMALES,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=858
2236,MOLINOS BAUDO,NATALIO BAUDO E HIJOS SRL,8412,8412.80.00,MOLINOS A VIENTO,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=2236
2236,MOLINOS BAUDO,NATALIO BAUDO E HIJOS SRL,8432,8432.90.00,EJES PARA MAQUINARÍA AGRÍCOLA,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=2236
1550,MOLINOS COLAZO,COMERCIAL ROSSI S A,1101,1101.00.10,HARINA DE TRIGO,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=1550
1550,MOLINOS COLAZO,COMERCIAL ROSSI S A,1103,1103.20.00,PELLET DE TRIGO,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=1550
3228,MOLINOS NUTRIMENTAL PICCHIO,SUCESION DE PICCHIO ERNESTO RODOLFO,1101,1101.00.10,HARINA DE TRIGO,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=3228
3228,MOLINOS NUTRIMENTAL PICCHIO,SUCESION DE PICCHIO ERNESTO RODOLFO,1102,1102.20.00,HARINA DE MAÍZ,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=3228
3228,MOLINOS NUTRIMENTAL PICCHIO,SUCESION DE PICCHIO ERNESTO RODOLFO,1901,1901.20.00,PREMEZCLA PARA PAN FRANCÉS A BASE DE HARINA 000,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=3228
1377,MONTURA LEATHER,MEYNET ESTEFANIA,4202,4202.21.00,CARTERAS DE CUERO,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=1377
1377,MONTURA LEATHER,MEYNET ESTEFANIA,4203,4203.10.00,CAMPERAS DE CUERO FEMENINAS Y MASCULINAS,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=1377
4726,MOTORES Y SERVICIOS SA,MOTORES Y SERVICIOS S.A,8501,8501.40.19,MOTORES ELÉCTRICOS,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=4726
1330,MULTICOR SA,MULTICOR S.A,4005,4005.10.10,PRODUCTOS DE CAUCHO Y SUS DERIVADOS,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=1330
4775,MUNIC MADERAS,MUNIC MADERA Y OTROS S.A.S.,4407,4407.11.00,MADERAS RESINOSAS SECAS DE HORNOS CEPILLADAS 4 CARAS,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=4775
2658,MWD BANCOS DE PRUEBA,WATSON MICHAEL ALEXANDER,9031,9031.80.11,BANCO DE PRUEBA PARA MOTORES Y VEHÍCULOS,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=2658
4585,NEO-PLAST,NEO-PLAST S.A.S.,3917,3917.32.90,BIOSORBET,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=4585
4292,NEOTRADE,NEOTRADE S.R.L.,4819,4819.10.00,ENVASES Y EMBALAJES,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=4292
2823,NEUF AGRICOLE SA,NEUF AGRICOLE S.A.,8716,8716.20.00,TOLVA AUTODESCARGABLE HIDRÁULICA,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=2823
1507,NUTRICIÓN PROFESIONAL S.R.L.,NUTRICION PROFESIONAL SRL,1602,1602.49.00,CERDO AGRIDULCE CON ANANÁ,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=1507
1507,NUTRICIÓN PROFESIONAL S.R.L.,NUTRICION PROFESIONAL SRL,1904,1904.90.00,ARROZ BLANCO,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=1507
1507,NUTRICIÓN PROFESIONAL S.R.L.,NUTRICION PROFESIONAL SRL,2004,2004.90.00,TORTILLA DE ZAPALLITOS,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=1507
1507,NUTRICIÓN PROFESIONAL S.R.L.,NUTRICION PROFESIONAL SRL,2103,2103.90.99,SALSA FILETO,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=1507
1507,NUTRICIÓN PROFESIONAL S.R.L.,NUTRICION PROFESIONAL SRL,2104,2104.10.29,POTAJE DE POLLO CON SALSA DE VERDURAS,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=1507
3585,NUTRIFARMS SRL,NUTRIFARMS S.R.L.,2309,2309.90.10,ALIMENTOS COMPLETOS Y CONCENTRADOS PARA PORCINOS,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=3585
1314,O.H.F.,FISSORE ORLANDO HELMER,3917,3917.29.00,TUBOS DE POLIETILENO,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=1314
1314,O.H.F.,FISSORE ORLANDO HELMER,3918,3918.90.00,PISOS PLÁSTICO DE ALTA Y BAJA RESISTENCIA,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=1314
1314,O.H.F.,FISSORE ORLANDO HELMER,3925,3925.90.90,COMEDEROS PARA CERDOS,Exportadora Ocasional,https://www.exportadoresdecordoba.com/single.php?search=1314
