hs4,product_name_short,sector,raw_rca_cba,rca_transformed_cba,pci,cog_cba,density_cba,cordoba_value_usd,raw_rca_arg_ex_cba,rca_transformed_arg_ex_cba,arg_ex_cba_value_usd,density_pct_cba,accessible_market_size,accessible_market_growth_5y,accessible_market_size_share,dai_index,dai_percentile,dai_lead,distance_travelled,eff_num_exp,market_growth_5y,total_trade,market_size_share,rank_cordoba,exports_cordoba_avg_usd,rank_arg_ex_cba,exports_arg_ex_cba_avg_usd,rca_transformed_cba_pct,density_pct_cba_pct,eff_num_exp_pct,dai_pct_norm,distance_travelled_pct,pci_pct,cog_pct,accessible_market_size_share_pct,accessible_market_growth_5y_pct,accessible_market_size_b,cordoba_dpe_avg_usd
0205,Horse meat,Agriculture,104.86077756424768,0.9905536306929816,-0.7039220693812123,0.0030701423736034,0.0832494113970509,18346831.150629025,32.513519431023056,0.970161295591226,37652962.84937097,0.22758620689655173,21176.0,2.7384294227444257,1.4855825220928331e-08,0.5211326775960006,16.666666666666664,-56.666666666666664,5339.2354468241465,9.87775704521878,-0.0107344733409001,346406168.0,1.602969553403255e-05,10.0,18346831.150629025,3.0,37652962.84937097,0.9967767929089444,0.975825946817083,0.33682514101531025,0.16666666666666663,0.5487510072522159,0.2127316680096696,0.12409347300564061,0.029814665592264304,1.0,2.1176e-05,18346831.150629025
0206,Edible offal,Agriculture,1.1267651974804465,0.5298023490394294,0.187784941244113,0.1588211161918701,0.0812324687128575,4879853.200167308,5.821038049252329,0.8533947483096634,166863348.3998327,0.21379310344827587,1227103629.0,0.0946226087343122,0.0008608631016429,0.8705501356692557,70.0,13.333333333333336,8309.774533184132,10.604483894417374,0.0297657046476458,9340955473.0,0.000432245976143,44.0,4879853.200167308,17.0,166863348.3998327,0.9508460918614021,0.8533440773569702,0.28283642224012895,0.7,0.9669621273166801,0.33601933924254634,0.2586623690572119,0.8992747784045125,0.636583400483481,1.227103629,4879853.200167308
0207,Poultry,Agriculture,0.3580682087067976,0.2636599593534137,0.7426077087613466,0.2474397128567657,0.0774435435699192,5289067.2668480035,2.780595972781456,0.7354914391277095,271855672.533152,0.21379310344827587,667629353.0,-0.2813654712072472,0.0004683691433948,0.9109191242845144,20.0,-50.0,5678.874304214331,8.520425620476331,0.0703108787721455,33491364553.0,0.0015497887347198,67.0,5289067.2668480035,20.0,271855672.533152,0.9170024174053183,0.8533440773569702,0.44238517324738114,0.2,0.6398066075745367,0.42062852538275586,0.33601933924254634,0.8460918614020951,0.010475423045930701,0.667629353,5289067.2668480035
0208,Other meat,Agriculture,0.0,0.0,1.2766686079611511,0.5016186177469766,0.0694163663631058,0.0,1.277481563689457,0.5609185093116505,2829520.6,0.21379310344827587,592005.0,0.7301428674613866,4.15315584147888e-07,0.4546840386001162,9.67741935483871,-74.19354838709678,4554.969098997806,13.326344020073346,0.0395586762621962,737611964.0,3.4132461536250066e-05,,0.0,27.0,2829520.6,0.26510878323932313,0.8533440773569702,0.14423851732473814,0.0967741935483871,0.35052377115229655,0.5141015310233682,0.604351329572925,0.0652699435938759,0.991941982272361,0.000592005,0.0
0209,Pig and poultry fat,Agriculture,0.0,0.0,2.5266527009285453,0.6895326803291296,0.0687699162245122,0.0,0.4102859099357687,0.2909239233301672,1061016.0,0.21379310344827587,25418765.0,0.0400781204878177,1.783229742028005e-05,1.1267601472342774,61.29032258064516,-6.451612903225801,5112.10653971593,10.109878810190152,-0.0161373327062127,746389460.0,3.453863383174796e-05,,0.0,32.0,1061016.0,0.26510878323932313,0.8533440773569702,0.3215149073327961,0.6129032258064516,0.48267526188557613,0.7719580983078163,0.8839645447219984,0.33843674456083805,0.2989524576954069,0.025418765,0.0
0210,Preserved meat,Agriculture,0.0,0.0,1.2669925010078007,0.5277558080420824,0.0693064865707351,0.0,0.0275031045100054,0.0267669308144047,424125.6,0.21379310344827587,59557309.0,0.1555217356276803,4.178187443959302e-05,0.6921537402921525,19.35483870967742,-45.16129032258064,3044.150915236552,8.508782196511499,0.0472700885635697,5409913982.0,0.0002503398669182,,0.0,68.0,424125.6,0.26510878323932313,0.8533440773569702,0.44319097502014504,0.1935483870967742,0.09508460918614021,0.5124899274778405,0.6414182111200645,0.45447219983883963,0.8581788879935536,0.059557309,0.0
0301,Live Fish,Agriculture,0.0,0.0,-1.146574401706796,0.106464189361457,0.0651419199818785,0.0,0.0011082009043618,0.0011069741546026,8106.8,0.16551724137931034,763328.0,-0.0696679125073025,5.355056362977323e-07,0.5628020742083429,9.67741935483871,-61.29032258064516,3159.4636657461474,9.663176532504862,0.0543482437881086,2365054560.0,0.000109441193663,,0.0,116.0,8106.8,0.26510878323932313,0.01813053988718775,0.354552780016116,0.0967741935483871,0.10878323932312652,0.16035455278001612,0.21595487510072522,0.07413376309427881,0.0692989524576954,0.000763328,0.0
0302,"Fish, excluding fillets",Agriculture,0.0,0.0,-1.8953047121314488,-0.0435990688355304,0.0725699075988203,0.0,0.1350277147425534,0.1189642446512245,9070640.4,0.1793103448275862,875698961.0,0.1803386300021099,0.0006143384355291,1.057837831891084,41.935483870967744,-25.806451612903217,2515.349290940306,6.601266580990851,0.0551014347769593,22978143457.0,0.0010632970125203,,0.0,72.0,9070640.4,0.26510878323932313,0.21958098307816276,0.5906526994359387,0.41935483870967744,0.05962933118452861,0.10153102336825141,0.06124093473005641,0.871071716357776,0.8960515713134569,0.875698961,0.0
0303,"Frozen fish, excluding fillets",Agriculture,0.0,0.0,-2.653207504797654,-0.1320629438250055,0.0755996765584134,0.0,2.935546752091533,0.7459056992605784,208467834.2,0.1724137931034483,550847039.0,0.042248172551488,0.0003864416006257,0.9330322503958824,36.666666666666664,-20.0,6406.502505477153,20.237252696241356,0.0220548718808324,22547054584.0,0.0010433486859008,,0.0,27.0,208467834.2,0.26510878323932313,0.05761482675261886,0.014504431909750148,0.36666666666666664,0.8049959709911362,0.060435132957292505,0.0273972602739726,0.8211120064464141,0.30620467365028203,0.550847039,0.0
0304,Fish fillets,Agriculture,0.0,0.0,-1.0148353969654051,0.0293554429855229,0.0728823992576838,0.0,3.2975201911438914,0.7673076668584947,271908344.2,0.1793103448275862,634938374.0,0.1158759445145345,0.000445435092095,0.7387478356033537,13.333333333333334,-36.666666666666664,6253.796460133781,11.752023423177318,0.0406564695766176,27409483409.0,0.0012683540721231,,0.0,18.0,271908344.2,0.26510878323932313,0.21958098307816276,0.217566478646253,0.13333333333333333,0.7703464947622884,0.177276390008058,0.15310233682514102,0.83883964544722,0.7332796132151491,0.634938374,0.0
0305,Preserved fish,Agriculture,0.0,0.0,-2.2114003967920186,-0.06045430229087,0.0753866559685352,0.0,0.5376541966673378,0.3496587189971791,10610721.8,0.1793103448275862,161445677.0,0.0273367405802074,0.0001132607083578,0.8931025963751181,38.70967741935484,-48.387096774193544,3679.0750430733256,12.809057581252022,0.0055564682558024,6016225201.0,0.0002783964811971,,0.0,50.0,10610721.8,0.26510878323932313,0.21958098307816276,0.17082997582594683,0.3870967741935484,0.17485898468976632,0.0821917808219178,0.05076551168412571,0.6253021756647864,0.25141015310233683,0.161445677,0.0
