iso3_o,iso3_d,hs92,travelled_distance,dist,export_value,total_imports
ARG,CHL,8801,6626.016903797966,1138.0,0.0,330328.0
ARG,BRA,8801,6626.016903797966,1675.0,0.0,90575.0
ARG,PER,8801,6626.016903797966,3130.0,0.0,42580.0
ARG,PAN,8801,6626.016903797966,5314.0,0.0,23800.0
ARG,HND,8801,6626.016903797966,6190.0,0.0,12933.0
ARG,TTO,8801,6626.016903797966,5021.0,0.0,8645.0
ARG,PRY,8801,6626.016903797966,1034.0,0.0,7864.0
ARG,GTM,8801,6626.016903797966,6420.0,0.0,6632.0
ARG,COL,8801,6626.016903797966,4642.0,0.0,4280.0
ARG,VEN,8801,6626.016903797966,5070.0,0.0,2501.0
ARG,CRI,8801,6626.016903797966,5624.0,0.0,1012.0
ARG,ECU,8801,6626.016903797966,4227.0,0.0,309.0
ARG,BOL,8801,6626.016903797966,2229.0,0.0,262.0
ARG,SLV,8801,6626.016903797966,6258.0,0.0,108.0
ARG,DOM,8801,6626.016903797966,6001.0,0.0,30.0
ARG,BRA,8802,5745.305738729837,1675.0,160956.0,2684124017.0
ARG,CHL,8802,5745.305738729837,1138.0,0.0,1586685056.0
ARG,COL,8802,5745.305738729837,4642.0,0.0,965996810.0
ARG,ECU,8802,5745.305738729837,4227.0,0.0,36983327.0
ARG,PRY,8802,5745.305738729837,1034.0,0.0,31799365.0
ARG,TTO,8802,5745.305738729837,5021.0,0.0,28381430.0
ARG,BOL,8802,5745.305738729837,2229.0,0.0,13760271.0
ARG,PER,8802,5745.305738729837,3130.0,0.0,12926898.0
ARG,PAN,8802,5745.305738729837,5314.0,0.0,12290423.0
ARG,URY,8802,5745.305738729837,206.0,420.0,6421117.0
ARG,CRI,8802,5745.305738729837,5624.0,0.0,4431674.0
ARG,VEN,8802,5745.305738729837,5070.0,0.0,4214543.0
ARG,BRA,8803,5756.984775448452,1675.0,5715001.0,1412806791.0
ARG,COL,8803,5756.984775448452,4642.0,2830.0,155121784.0
ARG,CHL,8803,5756.984775448452,1138.0,23558.0,37922890.0
ARG,PER,8803,5756.984775448452,3130.0,0.0,36333274.0
ARG,TTO,8803,5756.984775448452,5021.0,0.0,28192669.0
ARG,PAN,8803,5756.984775448452,5314.0,0.0,16459928.0
ARG,ECU,8803,5756.984775448452,4227.0,1199.0,6712602.0
ARG,CRI,8803,5756.984775448452,5624.0,244.0,4670151.0
ARG,BOL,8803,5756.984775448452,2229.0,2.0,3532077.0
ARG,PRY,8803,5756.984775448452,1034.0,0.0,2518661.0
ARG,VEN,8803,5756.984775448452,5070.0,0.0,2250680.0
ARG,URY,8803,5756.984775448452,206.0,5961.0,2211987.0
ARG,COL,8804,6411.67164244702,4642.0,0.0,3494639.0
ARG,BRA,8804,6411.67164244702,1675.0,0.0,1460587.0
ARG,CHL,8804,6411.67164244702,1138.0,0.0,1038082.0
ARG,DOM,8804,6411.67164244702,6001.0,0.0,770810.0
ARG,HND,8804,6411.67164244702,6190.0,0.0,597553.0
ARG,PER,8804,6411.67164244702,3130.0,0.0,260812.0
ARG,ECU,8804,6411.67164244702,4227.0,0.0,54523.0
ARG,SLV,8804,6411.67164244702,6258.0,0.0,42663.0
ARG,URY,8804,6411.67164244702,206.0,0.0,39975.0
ARG,CRI,8804,6411.67164244702,5624.0,0.0,29698.0
ARG,VEN,8804,6411.67164244702,5070.0,0.0,24713.0
ARG,PRY,8804,6411.67164244702,1034.0,0.0,21722.0
ARG,BOL,8804,6411.67164244702,2229.0,0.0,18026.0
ARG,PAN,8804,6411.67164244702,5314.0,0.0,17539.0
ARG,TTO,8804,6411.67164244702,5021.0,0.0,2452.0
ARG,COL,8805,5392.595103693667,4642.0,0.0,26863874.0
ARG,PAN,8805,5392.595103693667,5314.0,0.0,2966305.0
ARG,BRA,8805,5392.595103693667,1675.0,2270.0,2804762.0
ARG,CHL,8805,5392.595103693667,1138.0,0.0,1498059.0
ARG,PER,8805,5392.595103693667,3130.0,0.0,484385.0
ARG,ECU,8805,5392.595103693667,4227.0,0.0,111258.0
ARG,TTO,8805,5392.595103693667,5021.0,0.0,15631.0
ARG,BOL,8805,5392.595103693667,2229.0,2140.0,13240.0
ARG,PRY,8805,5392.595103693667,1034.0,0.0,3570.0
ARG,LBR,8901,7408.53536962439,6741.0,0.0,16720811456.0
ARG,PAN,8901,7408.53536962439,5314.0,0.0,7245557489.0
ARG,MEX,8901,7408.53536962439,7372.0,0.0,388887922.0
ARG,BRA,8901,7408.53536962439,1675.0,0.0,174948061.0
ARG,CHL,8901,7408.53536962439,1138.0,0.0,116548241.0
ARG,GIN,8901,7408.53536962439,6792.0,0.0,97946617.0
ARG,NAM,8901,7408.53536962439,7340.0,0.0,97763234.0
ARG,TTO,8901,7408.53536962439,5021.0,0.0,94157139.0
ARG,SEN,8901,7408.53536962439,6966.0,0.0,41171444.0
ARG,CIV,8901,7408.53536962439,7209.0,0.0,39890986.0
ARG,PER,8901,7408.53536962439,3130.0,0.0,32149205.0
ARG,PRY,8901,7408.53536962439,1034.0,0.0,25227841.0
ARG,MRT,8901,7408.53536962439,7359.0,0.0,22441580.0
ARG,CRI,8901,7408.53536962439,5624.0,0.0,10293871.0
ARG,URY,8901,7408.53536962439,206.0,0.0,5382030.0
ARG,COL,8901,7408.53536962439,4642.0,0.0,3419047.0
ARG,JAM,8901,7408.53536962439,6139.0,0.0,2473483.0
ARG,ECU,8901,7408.53536962439,4227.0,0.0,1403703.0
ARG,SLV,8901,7408.53536962439,6258.0,0.0,535891.0
ARG,NIC,8901,7408.53536962439,5951.0,0.0,153750.0
ARG,DOM,8901,7408.53536962439,6001.0,0.0,117283.0
ARG,GTM,8901,7408.53536962439,6420.0,0.0,60062.0
ARG,HND,8901,7408.53536962439,6190.0,0.0,10331.0
ARG,BOL,8901,7408.53536962439,2229.0,0.0,1376.0
ARG,CHL,8902,4182.439556690007,1138.0,0.0,36003785.0
ARG,PER,8902,4182.439556690007,3130.0,0.0,718419.0
ARG,BOL,8902,4182.439556690007,2229.0,0.0,34351.0
ARG,PRY,8902,4182.439556690007,1034.0,0.0,19960.0
ARG,BRA,8902,4182.439556690007,1675.0,0.0,7514.0
ARG,BRA,8903,4803.865960386206,1675.0,31777.0,170239781.0
ARG,CHL,8903,4803.865960386206,1138.0,49075.0,17831804.0
ARG,URY,8903,4803.865960386206,206.0,281798.0,11405054.0
ARG,COL,8903,4803.865960386206,4642.0,0.0,7323277.0
ARG,PRY,8903,4803.865960386206,1034.0,155053.0,6411340.0
ARG,PER,8903,4803.865960386206,3130.0,26141.0,5784205.0
ARG,ECU,8903,4803.865960386206,4227.0,0.0,2211109.0
ARG,BOL,8903,4803.865960386206,2229.0,431.0,1306963.0
ARG,PER,8904,4337.117354492909,3130.0,0.0,16179335.0
ARG,ECU,8904,4337.117354492909,4227.0,0.0,10990816.0
ARG,CHL,8904,4337.117354492909,1138.0,0.0,1950118.0
ARG,PRY,8904,4337.117354492909,1034.0,0.0,186054.0
ARG,BRA,8904,4337.117354492909,1675.0,0.0,1184.0
ARG,BRA,8905,6824.340689224236,1675.0,0.0,1742319282.0
ARG,PAN,8905,6824.340689224236,5314.0,0.0,315529018.0
ARG,TTO,8905,6824.340689224236,5021.0,0.0,214129835.0
ARG,GIN,8905,6824.340689224236,6792.0,0.0,95479233.0
ARG,URY,8905,6824.340689224236,206.0,0.0,36862770.0
ARG,LBR,8905,6824.340689224236,6741.0,0.0,19244023.0
ARG,COL,8905,6824.340689224236,4642.0,0.0,7014388.0
ARG,PRY,8905,6824.340689224236,1034.0,0.0,6178225.0
ARG,CHL,8905,6824.340689224236,1138.0,0.0,5911988.0
ARG,ECU,8905,6824.340689224236,4227.0,0.0,3268900.0
ARG,BOL,8905,6824.340689224236,2229.0,0.0,1475605.0
ARG,DOM,8905,6824.340689224236,6001.0,0.0,758377.0
ARG,VEN,8905,6824.340689224236,5070.0,0.0,467860.0
ARG,NIC,8905,6824.340689224236,5951.0,0.0,364883.0
ARG,PER,8905,6824.340689224236,3130.0,0.0,342005.0
ARG,HND,8905,6824.340689224236,6190.0,0.0,134159.0
ARG,JAM,8905,6824.340689224236,6139.0,0.0,118467.0
ARG,SLV,8905,6824.340689224236,6258.0,1716.0,71403.0
ARG,GTM,8905,6824.340689224236,6420.0,0.0,31799.0
ARG,CRI,8905,6824.340689224236,5624.0,0.0,26972.0
ARG,BRA,8906,4899.150018076128,1675.0,0.0,6561967.0
ARG,ECU,8906,4899.150018076128,4227.0,0.0,3519001.0
ARG,COL,8906,4899.150018076128,4642.0,0.0,980809.0
ARG,CHL,8906,4899.150018076128,1138.0,0.0,445759.0
ARG,URY,8906,4899.150018076128,206.0,0.0,295271.0
ARG,PER,8906,4899.150018076128,3130.0,0.0,259158.0
ARG,BRA,8907,5668.748931939928,1675.0,0.0,74658732.0
ARG,COL,8907,5668.748931939928,4642.0,0.0,11910469.0
ARG,PAN,8907,5668.748931939928,5314.0,0.0,4269753.0
ARG,PER,8907,5668.748931939928,3130.0,0.0,4154624.0
ARG,TTO,8907,5668.748931939928,5021.0,0.0,3182918.0
ARG,CHL,8907,5668.748931939928,1138.0,0.0,2462588.0
ARG,URY,8907,5668.748931939928,206.0,735.0,1321332.0
ARG,CRI,8907,5668.748931939928,5624.0,0.0,1278573.0
ARG,ECU,8907,5668.748931939928,4227.0,0.0,1071124.0
ARG,PRY,8907,5668.748931939928,1034.0,7.0,424399.0
ARG,VEN,8907,5668.748931939928,5070.0,0.0,114620.0
ARG,BOL,8907,5668.748931939928,2229.0,0.0,18226.0
ARG,ECU,8908,4860.60995679878,4227.0,0.0,343532.0
ARG,COL,8908,4860.60995679878,4642.0,0.0,50000.0
ARG,PRY,8908,4860.60995679878,1034.0,0.0,21062.0
ARG,CHL,8908,4860.60995679878,1138.0,0.0,1727.0
ARG,BOL,8908,4860.60995679878,2229.0,0.0,663.0
ARG,BRA,9001,5120.761534579136,1675.0,595.0,175951436.0
ARG,COL,9001,5120.761534579136,4642.0,0.0,81623897.0
ARG,PER,9001,5120.761534579136,3130.0,6249.0,25615255.0
ARG,CHL,9001,5120.761534579136,1138.0,55811.0,23420512.0
ARG,ECU,9001,5120.761534579136,4227.0,165.0,23139520.0
ARG,URY,9001,5120.761534579136,206.0,5605.0,8035936.0
ARG,TTO,9001,5120.761534579136,5021.0,0.0,5823205.0
ARG,VEN,9001,5120.761534579136,5070.0,0.0,3566777.0
ARG,PRY,9001,5120.761534579136,1034.0,1533.0,2968856.0
ARG,BOL,9001,5120.761534579136,2229.0,225.0,2699309.0
ARG,BRA,9002,5353.346032288533,1675.0,269.0,30857098.0
ARG,PRY,9002,5353.346032288533,1034.0,0.0,14470524.0
ARG,CHL,9002,5353.346032288533,1138.0,2702.0,8868394.0
ARG,COL,9002,5353.346032288533,4642.0,333.0,4100486.0
ARG,PER,9002,5353.346032288533,3130.0,263.0,3709429.0
ARG,ECU,9002,5353.346032288533,4227.0,0.0,3384533.0
ARG,PAN,9002,5353.346032288533,5314.0,0.0,2927429.0
ARG,URY,9002,5353.346032288533,206.0,0.0,1221370.0
ARG,BOL,9002,5353.346032288533,2229.0,0.0,368586.0
ARG,TTO,9002,5353.346032288533,5021.0,0.0,220908.0
ARG,VEN,9002,5353.346032288533,5070.0,0.0,74914.0
ARG,BRA,9003,6191.036738761208,1675.0,154194.0,84700074.0
ARG,PER,9003,6191.036738761208,3130.0,0.0,26665005.0
ARG,COL,9003,6191.036738761208,4642.0,0.0,21299088.0
ARG,CHL,9003,6191.036738761208,1138.0,0.0,16028919.0
ARG,PRY,9003,6191.036738761208,1034.0,19838.0,11399358.0
ARG,CRI,9003,6191.036738761208,5624.0,17.0,10539068.0
ARG,ECU,9003,6191.036738761208,4227.0,0.0,10440623.0
ARG,HND,9003,6191.036738761208,6190.0,0.0,8111013.0
ARG,NIC,9003,6191.036738761208,5951.0,0.0,7623436.0
ARG,PAN,9003,6191.036738761208,5314.0,0.0,4719797.0
ARG,URY,9003,6191.036738761208,206.0,5792.0,4263074.0
ARG,DOM,9003,6191.036738761208,6001.0,0.0,3740171.0
ARG,TTO,9003,6191.036738761208,5021.0,0.0,2804769.0
ARG,JAM,9003,6191.036738761208,6139.0,0.0,1665723.0
ARG,BOL,9003,6191.036738761208,2229.0,0.0,1232838.0
ARG,VEN,9003,6191.036738761208,5070.0,0.0,1203679.0
ARG,HTI,9003,6191.036738761208,6064.0,0.0,14774.0
ARG,BRA,9004,6390.549156353403,1675.0,86504.0,104142339.0
ARG,CHL,9004,6390.549156353403,1138.0,93358.0,52173179.0
ARG,PER,9004,6390.549156353403,3130.0,54065.0,39414733.0
ARG,COL,9004,6390.549156353403,4642.0,16862.0,31578069.0
ARG,PRY,9004,6390.549156353403,1034.0,6550.0,23663251.0
ARG,URY,9004,6390.549156353403,206.0,75670.0,13829951.0
ARG,CRI,9004,6390.549156353403,5624.0,55370.0,9838087.0
ARG,ECU,9004,6390.549156353403,4227.0,48194.0,9195499.0
ARG,DOM,9004,6390.549156353403,6001.0,4604.0,7538188.0
ARG,PAN,9004,6390.549156353403,5314.0,681.0,7342798.0
ARG,SLV,9004,6390.549156353403,6258.0,0.0,4626242.0
ARG,VEN,9004,6390.549156353403,5070.0,0.0,4186466.0
ARG,HND,9004,6390.549156353403,6190.0,265.0,2841550.0
ARG,BOL,9004,6390.549156353403,2229.0,28021.0,2428111.0
ARG,NIC,9004,6390.549156353403,5951.0,15311.0,1495095.0
ARG,TTO,9004,6390.549156353403,5021.0,12723.0,1346623.0
ARG,JAM,9004,6390.549156353403,6139.0,0.0,977947.0
ARG,HTI,9004,6390.549156353403,6064.0,0.0,458860.0
ARG,CHL,9005,6315.262509966879,1138.0,0.0,7798128.0
ARG,BRA,9005,6315.262509966879,1675.0,0.0,7579815.0
ARG,COL,9005,6315.262509966879,4642.0,0.0,3074440.0
ARG,URY,9005,6315.262509966879,206.0,0.0,1535496.0
ARG,CRI,9005,6315.262509966879,5624.0,0.0,657112.0
ARG,ECU,9005,6315.262509966879,4227.0,0.0,507282.0
ARG,PER,9005,6315.262509966879,3130.0,0.0,502473.0
ARG,PAN,9005,6315.262509966879,5314.0,0.0,394342.0
ARG,JAM,9005,6315.262509966879,6139.0,0.0,246148.0
ARG,PRY,9005,6315.262509966879,1034.0,0.0,206226.0
ARG,BOL,9005,6315.262509966879,2229.0,0.0,112206.0
ARG,SLV,9005,6315.262509966879,6258.0,0.0,97620.0
ARG,TTO,9005,6315.262509966879,5021.0,0.0,82335.0
ARG,DOM,9005,6315.262509966879,6001.0,0.0,82040.0
ARG,HND,9005,6315.262509966879,6190.0,0.0,56978.0
ARG,VEN,9005,6315.262509966879,5070.0,0.0,41536.0
ARG,NIC,9005,6315.262509966879,5951.0,0.0,40456.0
ARG,HTI,9005,6315.262509966879,6064.0,0.0,9649.0
ARG,BRA,9006,5567.250081853554,1675.0,0.0,8740769.0
ARG,CHL,9006,5567.250081853554,1138.0,21.0,6381326.0
ARG,PER,9006,5567.250081853554,3130.0,0.0,4279385.0
ARG,COL,9006,5567.250081853554,4642.0,0.0,2973753.0
ARG,PRY,9006,5567.250081853554,1034.0,0.0,2341967.0
ARG,ECU,9006,5567.250081853554,4227.0,0.0,1322543.0
ARG,PAN,9006,5567.250081853554,5314.0,242.0,761883.0
ARG,BOL,9006,5567.250081853554,2229.0,0.0,447663.0
ARG,TTO,9006,5567.250081853554,5021.0,0.0,281645.0
ARG,VEN,9006,5567.250081853554,5070.0,0.0,255697.0
ARG,URY,9006,5567.250081853554,206.0,0.0,255345.0
ARG,BRA,9007,6357.401968812294,1675.0,0.0,11354036.0
ARG,CHL,9007,6357.401968812294,1138.0,206.0,2235598.0
ARG,COL,9007,6357.401968812294,4642.0,0.0,2162771.0
ARG,PER,9007,6357.401968812294,3130.0,0.0,1969219.0
ARG,ECU,9007,6357.401968812294,4227.0,0.0,1456361.0
ARG,CRI,9007,6357.401968812294,5624.0,54.0,1225084.0
ARG,URY,9007,6357.401968812294,206.0,13172.0,1045339.0
ARG,DOM,9007,6357.401968812294,6001.0,0.0,824799.0
ARG,PRY,9007,6357.401968812294,1034.0,0.0,413642.0
ARG,BOL,9007,6357.401968812294,2229.0,0.0,382288.0
ARG,SLV,9007,6357.401968812294,6258.0,0.0,248338.0
ARG,TTO,9007,6357.401968812294,5021.0,0.0,173729.0
ARG,HND,9007,6357.401968812294,6190.0,0.0,122135.0
ARG,PAN,9007,6357.401968812294,5314.0,0.0,107101.0
ARG,VEN,9007,6357.401968812294,5070.0,0.0,38143.0
ARG,JAM,9007,6357.401968812294,6139.0,0.0,37807.0
ARG,NIC,9007,6357.401968812294,5951.0,0.0,34078.0
ARG,BRA,9008,6509.579614947514,1675.0,0.0,6926731.0
ARG,COL,9008,6509.579614947514,4642.0,0.0,1213223.0
ARG,CHL,9008,6509.579614947514,1138.0,0.0,550741.0
ARG,VEN,9008,6509.579614947514,5070.0,0.0,316123.0
ARG,GTM,9008,6509.579614947514,6420.0,0.0,310599.0
ARG,DOM,9008,6509.579614947514,6001.0,0.0,277238.0
ARG,PRY,9008,6509.579614947514,1034.0,0.0,196392.0
ARG,PER,9008,6509.579614947514,3130.0,0.0,169314.0
ARG,PAN,9008,6509.579614947514,5314.0,0.0,163288.0
ARG,CRI,9008,6509.579614947514,5624.0,0.0,152399.0
ARG,ECU,9008,6509.579614947514,4227.0,0.0,114973.0
ARG,BOL,9008,6509.579614947514,2229.0,0.0,72082.0
ARG,HND,9008,6509.579614947514,6190.0,0.0,53646.0
ARG,SLV,9008,6509.579614947514,6258.0,0.0,45848.0
ARG,JAM,9008,6509.579614947514,6139.0,0.0,31309.0
ARG,TTO,9008,6509.579614947514,5021.0,0.0,15741.0
ARG,NIC,9008,6509.579614947514,5951.0,0.0,13236.0
ARG,URY,9008,6509.579614947514,206.0,0.0,7200.0
ARG,BRA,9009,6816.294036928095,1675.0,0.0,93714550.0
ARG,PER,9009,6816.294036928095,3130.0,0.0,11608911.0
ARG,COL,9009,6816.294036928095,4642.0,0.0,10788759.0
ARG,GTM,9009,6816.294036928095,6420.0,0.0,7071640.0
ARG,CHL,9009,6816.294036928095,1138.0,117.0,5370773.0
ARG,CRI,9009,6816.294036928095,5624.0,0.0,3641239.0
ARG,VEN,9009,6816.294036928095,5070.0,0.0,3460036.0
ARG,ECU,9009,6816.294036928095,4227.0,0.0,3024994.0
ARG,NIC,9009,6816.294036928095,5951.0,0.0,2840886.0
ARG,HND,9009,6816.294036928095,6190.0,0.0,2482639.0
ARG,PRY,9009,6816.294036928095,1034.0,45.0,2223507.0
ARG,BOL,9009,6816.294036928095,2229.0,0.0,1817901.0
ARG,SLV,9009,6816.294036928095,6258.0,0.0,1403397.0
ARG,PAN,9009,6816.294036928095,5314.0,0.0,1235447.0
ARG,TTO,9009,6816.294036928095,5021.0,0.0,796098.0
ARG,URY,9009,6816.294036928095,206.0,0.0,632006.0
ARG,DOM,9009,6816.294036928095,6001.0,0.0,533204.0
ARG,JAM,9009,6816.294036928095,6139.0,0.0,456289.0
ARG,GIN,9009,6816.294036928095,6792.0,0.0,324175.0
ARG,LBR,9009,6816.294036928095,6741.0,0.0,84355.0
ARG,HTI,9009,6816.294036928095,6064.0,0.0,43553.0
ARG,BRA,9010,6844.952265093446,1675.0,0.0,3170561.0
ARG,CHL,9010,6844.952265093446,1138.0,0.0,1654394.0
ARG,COL,9010,6844.952265093446,4642.0,30849.0,1416415.0
ARG,PER,9010,6844.952265093446,3130.0,0.0,1042253.0
ARG,GTM,9010,6844.952265093446,6420.0,0.0,879024.0
ARG,PAN,9010,6844.952265093446,5314.0,0.0,652149.0
ARG,ECU,9010,6844.952265093446,4227.0,0.0,566669.0
ARG,DOM,9010,6844.952265093446,6001.0,0.0,337491.0
ARG,CRI,9010,6844.952265093446,5624.0,0.0,319442.0
ARG,HND,9010,6844.952265093446,6190.0,0.0,195531.0
ARG,BOL,9010,6844.952265093446,2229.0,0.0,192288.0
ARG,VEN,9010,6844.952265093446,5070.0,0.0,168219.0
ARG,JAM,9010,6844.952265093446,6139.0,0.0,164925.0
ARG,URY,9010,6844.952265093446,206.0,0.0,134724.0
ARG,PRY,9010,6844.952265093446,1034.0,0.0,104858.0
ARG,SLV,9010,6844.952265093446,6258.0,0.0,94479.0
ARG,TTO,9010,6844.952265093446,5021.0,0.0,80314.0
ARG,NIC,9010,6844.952265093446,5951.0,0.0,38247.0
ARG,GIN,9010,6844.952265093446,6792.0,0.0,24453.0
ARG,LBR,9010,6844.952265093446,6741.0,0.0,5229.0
ARG,HTI,9010,6844.952265093446,6064.0,0.0,205.0
ARG,BRA,9011,6214.876866758393,1675.0,0.0,31518939.0
ARG,CRI,9011,6214.876866758393,5624.0,0.0,11382151.0
ARG,CHL,9011,6214.876866758393,1138.0,4727.0,9219267.0
ARG,PER,9011,6214.876866758393,3130.0,0.0,8799254.0
ARG,COL,9011,6214.876866758393,4642.0,0.0,5810992.0
ARG,ECU,9011,6214.876866758393,4227.0,2345.0,3891215.0
ARG,PAN,9011,6214.876866758393,5314.0,0.0,1428059.0
ARG,DOM,9011,6214.876866758393,6001.0,0.0,1397279.0
ARG,VEN,9011,6214.876866758393,5070.0,0.0,1026822.0
ARG,BOL,9011,6214.876866758393,2229.0,0.0,967190.0
ARG,URY,9011,6214.876866758393,206.0,3183.0,902446.0
ARG,NIC,9011,6214.876866758393,5951.0,0.0,816664.0
ARG,PRY,9011,6214.876866758393,1034.0,4290.0,583268.0
ARG,HND,9011,6214.876866758393,6190.0,0.0,560600.0
ARG,TTO,9011,6214.876866758393,5021.0,0.0,308979.0
ARG,HTI,9011,6214.876866758393,6064.0,0.0,82361.0
ARG,JAM,9011,6214.876866758393,6139.0,0.0,24288.0
ARG,BRA,9012,5299.1345191011615,1675.0,0.0,22257132.0
ARG,CHL,9012,5299.1345191011615,1138.0,0.0,3264919.0
ARG,PER,9012,5299.1345191011615,3130.0,0.0,2528935.0
ARG,ECU,9012,5299.1345191011615,4227.0,0.0,585093.0
ARG,COL,9012,5299.1345191011615,4642.0,0.0,485942.0
ARG,URY,9012,5299.1345191011615,206.0,0.0,481304.0
ARG,PRY,9012,5299.1345191011615,1034.0,0.0,57491.0
ARG,BOL,9012,5299.1345191011615,2229.0,0.0,35960.0
ARG,VEN,9012,5299.1345191011615,5070.0,0.0,9547.0
ARG,TTO,9012,5299.1345191011615,5021.0,0.0,7586.0
ARG,BRA,9013,5891.057858555319,1675.0,0.0,45664535.0
ARG,COL,9013,5891.057858555319,4642.0,1060.0,22035056.0
ARG,PER,9013,5891.057858555319,3130.0,0.0,18787360.0
ARG,CHL,9013,5891.057858555319,1138.0,866.0,6465655.0
ARG,CRI,9013,5891.057858555319,5624.0,114.0,5133679.0
ARG,URY,9013,5891.057858555319,206.0,985.0,1944507.0
ARG,PAN,9013,5891.057858555319,5314.0,0.0,1584644.0
ARG,ECU,9013,5891.057858555319,4227.0,20.0,850162.0
ARG,PRY,9013,5891.057858555319,1034.0,0.0,584330.0
ARG,TTO,9013,5891.057858555319,5021.0,0.0,565000.0
ARG,VEN,9013,5891.057858555319,5070.0,0.0,378903.0
ARG,BOL,9013,5891.057858555319,2229.0,0.0,181596.0
ARG,BRA,9014,6279.630523376543,1675.0,21980.0,174896893.0
ARG,COL,9014,6279.630523376543,4642.0,8413.0,34041111.0
ARG,PER,9014,6279.630523376543,3130.0,0.0,7336870.0
ARG,PAN,9014,6279.630523376543,5314.0,0.0,5760869.0
ARG,CHL,9014,6279.630523376543,1138.0,48.0,5167489.0
ARG,TTO,9014,6279.630523376543,5021.0,0.0,4648389.0
ARG,ECU,9014,6279.630523376543,4227.0,0.0,3278509.0
ARG,DOM,9014,6279.630523376543,6001.0,0.0,1510496.0
ARG,PRY,9014,6279.630523376543,1034.0,0.0,903544.0
ARG,URY,9014,6279.630523376543,206.0,15892.0,363116.0
ARG,CRI,9014,6279.630523376543,5624.0,0.0,204600.0
ARG,JAM,9014,6279.630523376543,6139.0,0.0,124833.0
ARG,SLV,9014,6279.630523376543,6258.0,0.0,75058.0
ARG,VEN,9014,6279.630523376543,5070.0,0.0,66715.0
ARG,BOL,9014,6279.630523376543,2229.0,17.0,58358.0
ARG,NIC,9014,6279.630523376543,5951.0,0.0,47906.0
ARG,HND,9014,6279.630523376543,6190.0,0.0,30507.0
ARG,HTI,9014,6279.630523376543,6064.0,0.0,10440.0
ARG,BRA,9015,6250.825667375329,1675.0,19624.0,196708686.0
ARG,CHL,9015,6250.825667375329,1138.0,24491.0,54275688.0
ARG,COL,9015,6250.825667375329,4642.0,0.0,45004810.0
ARG,PER,9015,6250.825667375329,3130.0,0.0,27404750.0
ARG,ECU,9015,6250.825667375329,4227.0,51.0,15800598.0
ARG,JAM,9015,6250.825667375329,6139.0,0.0,11162818.0
ARG,TTO,9015,6250.825667375329,5021.0,0.0,8271389.0
ARG,PAN,9015,6250.825667375329,5314.0,0.0,8061487.0
ARG,DOM,9015,6250.825667375329,6001.0,0.0,7100278.0
ARG,CRI,9015,6250.825667375329,5624.0,0.0,4653137.0
ARG,BOL,9015,6250.825667375329,2229.0,123.0,3920614.0
ARG,URY,9015,6250.825667375329,206.0,3094.0,3900741.0
ARG,VEN,9015,6250.825667375329,5070.0,0.0,2625708.0
ARG,PRY,9015,6250.825667375329,1034.0,14714.0,1917079.0
ARG,NIC,9015,6250.825667375329,5951.0,0.0,1785169.0
ARG,HND,9015,6250.825667375329,6190.0,725.0,1606479.0
ARG,HTI,9015,6250.825667375329,6064.0,0.0,13989.0
ARG,BRA,9016,5714.1927434079425,1675.0,0.0,11991592.0
ARG,PER,9016,5714.1927434079425,3130.0,0.0,1935718.0
ARG,COL,9016,5714.1927434079425,4642.0,0.0,1554403.0
ARG,CHL,9016,5714.1927434079425,1138.0,0.0,1161761.0
ARG,ECU,9016,5714.1927434079425,4227.0,0.0,654360.0
ARG,CRI,9016,5714.1927434079425,5624.0,0.0,506383.0
ARG,URY,9016,5714.1927434079425,206.0,0.0,457313.0
ARG,BOL,9016,5714.1927434079425,2229.0,0.0,381661.0
ARG,PAN,9016,5714.1927434079425,5314.0,0.0,363413.0
ARG,PRY,9016,5714.1927434079425,1034.0,0.0,348607.0
ARG,VEN,9016,5714.1927434079425,5070.0,0.0,131651.0
ARG,TTO,9016,5714.1927434079425,5021.0,0.0,113494.0
ARG,BRA,9017,6781.4923299612,1675.0,0.0,34135208.0
ARG,PER,9017,6781.4923299612,3130.0,0.0,13916201.0
ARG,CHL,9017,6781.4923299612,1138.0,4743.0,11219511.0
ARG,COL,9017,6781.4923299612,4642.0,281088.0,11170037.0
ARG,GTM,9017,6781.4923299612,6420.0,20791.0,7286578.0
ARG,ECU,9017,6781.4923299612,4227.0,525.0,6834575.0
ARG,CRI,9017,6781.4923299612,5624.0,0.0,5819710.0
ARG,DOM,9017,6781.4923299612,6001.0,0.0,5175619.0
ARG,VEN,9017,6781.4923299612,5070.0,0.0,3719156.0
ARG,HND,9017,6781.4923299612,6190.0,8337.0,3565978.0
ARG,PAN,9017,6781.4923299612,5314.0,0.0,3416063.0
ARG,SLV,9017,6781.4923299612,6258.0,105909.0,3212723.0
ARG,BOL,9017,6781.4923299612,2229.0,1510.0,3000421.0
ARG,NIC,9017,6781.4923299612,5951.0,0.0,2252969.0
ARG,PRY,9017,6781.4923299612,1034.0,4458.0,1909251.0
ARG,URY,9017,6781.4923299612,206.0,24092.0,1540020.0
ARG,TTO,9017,6781.4923299612,5021.0,0.0,1156775.0
ARG,JAM,9017,6781.4923299612,6139.0,0.0,901532.0
ARG,HTI,9017,6781.4923299612,6064.0,0.0,426894.0
ARG,LBR,9017,6781.4923299612,6741.0,0.0,401336.0
ARG,BRA,9018,5815.114098247275,1675.0,5940646.0,2030398639.0
