hs92,iso3_o,export_value_to_accessible
8714,ISR,50982.0
8714,ITA,25800845.0
8714,JOR,4112.0
8714,JPN,101567773.0
8714,KEN,181.0
8714,KHM,65130.0
8714,KOR,278291.0
8714,LKA,11864.0
8714,LTU,9166.0
8714,LVA,33537.0
8714,MAR,56.0
8714,MDG,67.0
8714,MEX,6271842.0
8714,MKD,337.0
8714,MLI,24867.0
8714,MMR,5273.0
8714,MUS,4534.0
8714,MYS,21273791.0
8714,NAM,132.0
8714,NIC,42816.0
8714,NLD,699992.0
8714,NOR,15157.0
8714,NPL,54.0
8714,NZL,218048.0
8714,PAK,23438.0
8714,PAN,262012.0
8714,PER,551107.0
8714,PHL,1607770.0
8714,POL,3407957.0
8714,PRT,1911373.0
8714,PRY,304871.0
8714,ROU,1838370.0
8714,RUS,11085.0
8714,SAU,58.0
8714,SGP,4061916.0
8714,SLV,44695.0
8714,SRB,7178.0
8714,SVK,356579.0
8714,SVN,1544097.0
8714,SWE,463123.0
8714,THA,96365029.0
8714,TTO,9174.0
8714,TUN,124653.0
8714,TUR,419852.0
8714,UKR,1553.0
8714,URY,76666.0
8714,USA,67270886.0
8714,VEN,1397.0
8714,VNM,57954637.0
8714,ZAF,30907.0
8715,AGO,126.0
8715,ARE,313.0
8715,ARG,2844.0
8715,AUS,4009.000000000001
8715,AUT,193.0
8715,BEL,4606.0
8715,BFA,176.0
8715,BGD,3530.0
8715,BRA,33625.0
8715,CAN,10352.0
8715,CHE,2489.0
8715,CHL,2434859.0
8715,CHN,74408676.0
8715,CIV,165.0
8715,CMR,93.0
8715,COG,25.0
8715,COL,55548.0
8715,CRI,9617.0
8715,CZE,1386.0
8715,DEU,79634.0
8715,DNK,77661.0
8715,DOM,22316.0
8715,ECU,114.0
8715,ESP,75791.0
8715,EST,100.0
8715,FRA,78313.0
8715,GBR,4320.0
8715,GTM,42600.0
8715,HKG,1060255.0
8715,HND,374.0
8715,HUN,4019.999999999999
8715,IDN,562.0
8715,IND,4326.000000000001
8715,IRL,5.0
8715,ITA,93391.0
8715,JOR,227.0
8715,JPN,6469.0
8715,KHM,1422.0
8715,KOR,82795.0
8715,LKA,143.0
8715,MAR,322.0
8715,MEX,26172.0
8715,MYS,3963.0
8715,NIC,1877.0
8715,NLD,50212.0
8715,NOR,1590.0
8715,NZL,1139.0
8715,PAK,221.0
8715,PAN,307117.0
8715,PER,13251.0
8715,PHL,8169.0
8715,POL,49451.0
8715,PRT,16592.0
8715,PRY,5478.0
8715,ROU,4041.0
8715,SAU,208.0
8715,SEN,323.0
8715,SLV,18294.0
8715,SVK,30.0
8715,SWE,731.0
8715,THA,1066.0
8715,TTO,222.0
8715,TUR,20848.0
8715,URY,178.0
8715,USA,2360669.0
8715,VNM,36758.0
8715,ZAF,86.0
8716,AGO,10.0
8716,ARE,10450.0
8716,ARG,8831278.0
8716,AUS,1071216.0
8716,AUT,217622.0
8716,BEL,1406462.0
8716,BGR,246382.0
8716,BOL,25383.0
8716,BRA,107362603.0
8716,CAN,9357449.0
8716,CHE,185601.0
8716,CHL,1124429.0
8716,CHN,224006384.0
8716,COL,963622.0
8716,CRI,236720.0
8716,CZE,12700.0
8716,DEU,11050824.0
8716,DNK,1120764.0
8716,ECU,5150.0
8716,ESP,3960354.0
8716,EST,69130.0
8716,FIN,3391630.0
8716,FRA,1049338.0
8716,GBR,2344700.0
8716,GRC,28933.0
8716,GTM,60.0
8716,HKG,1830785.0
8716,HRV,539.0
8716,HUN,405335.0
8716,IDN,1150.0
8716,IND,4320074.0
8716,IRL,47434.0
8716,ISR,136847.0
8716,ITA,4202133.0
8716,JPN,269714.0
8716,KHM,768.0
8716,KOR,974710.0
8716,LBY,544.0
8716,LKA,222.0
8716,LTU,5816.0
8716,LVA,306798.0
8716,MEX,7153251.0
8716,MUS,281.0
8716,MYS,1151.0
8716,NLD,5039465.0
8716,NOR,55330.0
8716,NZL,475888.0
8716,PAN,206.0
8716,PER,268307.0
8716,POL,746268.0
8716,PRT,357122.0
8716,PRY,2201845.0
8716,ROU,147368.0
8716,SGP,542047.0
8716,SLV,31409.0
8716,SRB,90272.0
8716,SVK,1131136.0
8716,SVN,34236.0
8716,SWE,544211.0
8716,THA,203440.0
8716,TTO,34281.0
8716,TUN,40562.0
8716,TUR,3585178.0
8716,UKR,10546.0
8716,URY,113825.0
8716,USA,33731433.0
8716,VNM,758498.0
8716,ZAF,1885067.0
8801,AUS,575.0
8801,BEL,35103.0
8801,BRA,8012.0
8801,CAN,11.0
8801,CHN,31336.0
8801,DEU,107217.0
8801,FIN,40838.0
8801,FRA,24745.0
8801,GTM,624.0
8801,IND,17864.0
8801,JPN,65587.0
8801,MEX,25530.0
8801,NLD,55.0
8801,NOR,1396.0
8801,QAT,5530.0
8801,SLV,30.0
8801,SRB,13051.0
8801,USA,139996.0
8801,VNM,14359.0
8802,AGO,525.0
8802,ARE,10116.0
8802,ARG,161376.0
8802,AUS,1819478.0
8802,AUT,4338322.0
8802,BEL,3331232.0
8802,BOL,45540000.0
8802,BRA,2443597.0
8802,CAN,150944538.0
8802,CHE,25430493.0
8802,CHL,2827321.0
8802,CHN,47365039.0
8802,COL,518017.0
8802,CRI,65284.0
8802,CZE,8316770.0
8802,DEU,956727687.0
8802,ECU,48023500.0
8802,ESP,9691010.0
8802,EST,3664980.0
8802,FRA,1534411968.0
8802,GBR,14929862.0
8802,GTM,3966100.0
8802,HKG,4134.0
8802,IRL,253449126.0
8802,ISR,60443209.0
8802,ITA,70319432.0
8802,JPN,204986.0
8802,KOR,28594.0
8802,MEX,2550250.0
8802,MUS,152.0
8802,MYS,17729.0
8802,NLD,1117737.0
8802,NOR,1717511.0
8802,NZL,3396412.0
8802,PAN,28675.0
8802,PER,2256.0
8802,PHL,5468.0
8802,POL,378808.0
8802,PRY,7243293.0
8802,RUS,729103.0
8802,SVK,53185.0
8802,SVN,2825151.0
8802,SWE,58033194.0
8802,THA,985000.0
8802,TUR,173680.0
8802,UKR,1137553.0
8802,URY,2571913.0
8802,USA,2027350919.0
8802,VNM,4947.0
8802,ZAF,28715299.0
8803,ARE,885744.0
8803,ARG,5748795.0
8803,AUS,1552853.0
8803,AUT,45439091.0
8803,BEL,51406665.0
8803,BFA,639743.0
8803,BGR,264776.0
8803,BOL,2256000.0
8803,BRA,7949945.0
8803,CAN,25311738.0
8803,CHE,828371.0
8803,CHL,3366658.0
8803,CHN,10596486.0
8803,COL,2011634.0
8803,CRI,594080.0
8803,CYP,2622.0
8803,CZE,26851452.0
8803,DEU,34595093.0
8803,DNK,1662788.0
8803,DOM,238801.0
8803,ECU,39963649.0
8803,ESP,45455296.0
8803,ETH,2096.0
8803,FIN,2154.0
8803,FRA,175003541.0
8803,GBR,40820402.0
8803,GEO,14720.0
8803,GTM,212837.0
8803,HKG,1958295.0
8803,HND,13865.0
8803,HRV,195.0
8803,HUN,328272.0
8803,IDN,42404.0
8803,IND,9867487.0
8803,IRL,2021260.0
8803,ISR,6208533.0
8803,ITA,45280994.0
8803,JPN,30521649.0
8803,KOR,62399221.0
8803,LTU,23122.0
8803,LVA,20075.0
8803,MAR,3736013.0
8803,MEX,92311391.0
8803,MYS,3435631.0
8803,NIC,400.0
8803,NLD,3558506.0
8803,NOR,1311525.0
8803,NZL,1012213.0
8803,PAN,228705.0
8803,PER,222635.0
8803,PHL,4772016.0
8803,POL,8328496.0
8803,PRT,262517862.0
8803,PRY,143341.0
8803,ROU,155877.0
8803,RUS,11980691.0
8803,SGP,2799373.0
8803,SLV,19766.0
8803,SVK,31547.0
8803,SVN,107825.0
8803,SWE,23667586.0
8803,THA,609480.0
8803,TTO,2133.0
8803,TUR,2172981.0
8803,UGA,38000.0
8803,UKR,143898.0
8803,URY,79928.0
8803,USA,601994516.0
8803,UZB,2846.0
8803,VNM,260695.0
8803,ZAF,724216.0
8804,AUT,40030.0
8804,BEL,93507.0
8804,BGR,2025.0
8804,BRA,23441.0
8804,CAN,71325.0
8804,CHE,15700.0
8804,CHL,60.0
8804,CHN,145963.0
8804,CZE,75042.0
8804,DEU,550566.0
8804,DNK,924.0
8804,ESP,110500.0
8804,FIN,177977.0
8804,FRA,271619.0
8804,GBR,1262942.0
8804,HKG,8746.0
8804,HUN,3992.0
8804,IND,254079.0
8804,ISR,45040.0
8804,ITA,24841.0
8804,KOR,194709.0
8804,LKA,62332.0
8804,NLD,3433.0
8804,NOR,14807.0
8804,NZL,4689.0
8804,POL,55713.0
8804,PRT,24.0
8804,ROU,13754.0
8804,SVK,7445.0
8804,SVN,17311.0
8804,THA,898.0
8804,TUR,329.0
8804,USA,4186005.0
8804,VNM,134026.0
8805,ARE,941.0
8805,ARG,4410.0
8805,BEL,121427.0
8805,CAN,21177162.0
8805,CHE,208747.0
8805,CHL,89538.0
8805,CHN,40070.0
8805,COL,13792.0
8805,DEU,108679.0
8805,DNK,7007.0
8805,ECU,2340.0
8805,ESP,324307.0
8805,FRA,37454.0
8805,GBR,5370645.0
8805,GTM,3782.0
8805,ISR,832126.0
8805,ITA,5666.0
8805,JPN,5883.0
8805,MEX,790157.0
8805,NLD,1741862.0
8805,NOR,2486.0
8805,PHL,4405.0
8805,POL,52735.0
8805,TUR,302.0
8805,USA,3815161.0
8901,AGO,192861568.0
8901,BEL,290546.0
8901,BRA,1299860.0
8901,CAN,5037.0
8901,CHE,13625387.0
8901,CHL,11448633.0
8901,CHN,11983666417.0
8901,CIV,4318484.0
8901,COL,1103374.0
8901,CYP,47706898.0
8901,DEU,444068621.0
8901,DNK,174414606.0
8901,ECU,2226082.0
8901,ESP,10796954.0
8901,FIN,36220674.0
8901,FRA,285.0
8901,GBR,348408.0
8901,GRC,10441968.0
8901,HRV,1302494.0
8901,IDN,3253000.0
8901,IND,1410217.0
8901,ITA,32977517.0
8901,JPN,5632732907.0
8901,KOR,6150982603.0
8901,LTU,16983.0
8901,MAR,149862.0
8901,NLD,15386122.0
8901,NOR,98111832.0
8901,PAN,22772813.0
8901,PER,5370000.0
8901,POL,37320213.0
8901,RUS,250000.0
8901,SGP,8891948.0
8901,THA,5670000.0
8901,TTO,39766041.0
8901,TUR,72305215.0
8901,USA,56681290.0
8901,ZAF,1157183.0
8902,BRA,54311.0
8902,CHN,29768.0
8902,DEU,3797.0
8902,DNK,21119106.0
8902,ESP,3800.0
8902,KOR,14.0
8902,NOR,14849391.0
8902,PAN,548937.0
8902,USA,174905.0
8903,ARG,544275.0
8903,AUS,91330.0
8903,AUT,12476.0
8903,BEL,9507.0
8903,BRA,7161516.0
8903,CAN,2785427.0
8903,CHE,35492.0
8903,CHL,884610.0
8903,CHN,5460433.0
8903,COL,196926.0
8903,CRI,435.0
8903,CZE,108438.0
8903,DEU,2268827.0
8903,DNK,107437.0
8903,ECU,16162.0
8903,EGY,6580.0
8903,ESP,3112295.0
8903,EST,58022.0
8903,FIN,202771.0
8903,FRA,12797765.0
8903,GBR,3087787.0
8903,HKG,8129.0
8903,HRV,442771.0
8903,IND,111.0
8903,ITA,4711199.0
8903,JPN,239390.0
8903,KOR,29812.0
8903,LKA,36294.0
8903,MEX,142065893.0
8903,NLD,411770.0
8903,NOR,112236.0
8903,NZL,110921.0
8903,PAN,621450.0
8903,PER,27303.0
8903,POL,1195085.0
8903,PRT,1022112.0
8903,SVK,9119.0
8903,SVN,36701.0
8903,SWE,3140002.0
8903,THA,106542.0
8903,TUR,209537.0
8903,URY,16273.0
8903,USA,25913946.0
8903,VEN,92896.0
8903,VNM,12382.0
8903,ZAF,2993148.0
8904,CHL,5650000.0
8904,CHN,22682537.0
8904,DEU,1011.0
8904,ECU,768000.0
8904,FRA,2539.0
8904,JPN,6036.0
8904,NLD,186054.0
8904,USA,11330.0
8905,AGO,2494980.0
8905,ARE,193142074.0
8905,ARG,1716.0
8905,BEL,28142.0
8905,BRA,1962413.0
8905,CAN,371363.0
8905,CHE,971.0
8905,CHL,1288.0
8905,CHN,1919951065.0
8905,COL,469040.0
8905,DEU,56809.0
8905,ECU,1462.0
8905,ESP,147907.0
8905,FRA,10200.0
8905,GBR,1063340.0
8905,GRC,15153.0
8905,HKG,14124.0
8905,ISR,1196137.0
8905,ITA,39070.0
8905,KOR,225927993.0
8905,LTU,220230.0
8905,MAR,7119.0
8905,MEX,1779.0
8905,MYS,299342.0
8905,NGA,18728192.0
8905,NLD,16708139.0
8905,NOR,6455.0
8905,PAN,7082305.0
8905,PER,1596660.0
8905,PRT,315180.0
8905,ROU,11095.0
8905,URY,2106232.0
8905,USA,55751217.0
8906,AGO,491170.0
8906,AUT,3754.0
8906,CHN,1509909.0
8906,COL,15746.0
8906,CYP,69666.0
8906,CZE,59182.0
8906,DEU,541848.0
8906,DNK,4320.0
8906,ESP,1118830.0
8906,FIN,22529.0
8906,FRA,8474.0
8906,GBR,3822580.0
8906,ITA,127507.0
8906,KOR,306541.0
8906,NLD,32885.0
8906,PAN,2406511.0
8906,PER,12582.0
8906,PRT,32965.0
8906,SGP,86700.0
8906,SWE,496.0
8906,TTO,62264.0
8906,TUR,20779.0
8906,USA,1072160.0
8906,VNM,225448.0
8906,ZAF,7119.0
8907,ARE,4190589.0
8907,ARG,742.0
8907,AUS,31206241.0
8907,BEL,19653.0
8907,BGR,6249.0
8907,BRA,387894.0
8907,CAN,220753.0
8907,CHL,880001.0
8907,CHN,6565736.0
8907,CMR,559.0
8907,COL,99249.0
8907,CRI,5001.0
8907,CZE,2323.0
8907,DEU,3760817.0
8907,DNK,1276382.0
8907,DOM,55.0
8907,ECU,12358.0
8907,ESP,3194955.0
8907,FIN,21628.0
8907,FRA,1275936.0
8907,GBR,31076965.0
8907,GRC,27228.0
8907,HKG,10887.0
8907,HUN,36127.0
8907,IDN,4.0
8907,IND,70389.0
8907,IRL,109059.0
8907,ITA,2261895.0
8907,JPN,43966.0
8907,KOR,102874.0
8907,LTU,988.0
8907,LVA,6691.0
8907,MEX,11046.0
8907,MUS,1716.0
8907,MYS,54406.0
8907,NLD,563769.0
8907,NOR,2954262.0
8907,PAN,9650.0
8907,PER,11186.0
8907,POL,332508.0
8907,PRT,208325.0
8907,PRY,913800.0
8907,SGP,83591.0
8907,SLV,400.0
8907,SWE,16854.0
8907,THA,1086897.0
8907,TTO,5510.0
8907,TUR,5228.0
8907,URY,1967.0
8907,USA,11529679.0
8907,VEN,16775.0
8907,VNM,76769.0
8907,ZAF,108826.0
8908,BRA,21062.0
8908,CHN,663.0
8908,NLD,1148.0
8908,PAN,165140.0
8908,PER,178392.0
8908,USA,50579.0
9001,ARE,204.0
9001,ARG,70183.0
9001,AUS,5428.0
9001,AUT,26709.0
9001,BEL,51651.0
9001,BGD,90.0
9001,BGR,2485.0
9001,BRA,3171538.0
9001,CAN,139581.0
9001,CHE,327343.0
9001,CHL,320939.0
9001,CHN,176638568.0
9001,COL,1421578.0
9001,CRI,266442.0
9001,CZE,260931.0
9001,DEU,7468820.0
9001,DNK,364179.0
9001,ECU,22097.0
9001,ESP,2246923.0
9001,EST,204.0
9001,FIN,146558.0
9001,FRA,626013.0
9001,GBR,4750222.0
9001,GRC,1329.0
9001,GTM,140135.0
9001,HKG,3476196.0
9001,HND,10.0
9001,HRV,431.0
9001,HUN,922912.0
9001,IDN,2309706.0
9001,IND,1899964.0
9001,IRL,6522399.0
9001,IRN,573.0
9001,ISR,240585.0
9001,ITA,1999763.0
9001,JOR,247.0
9001,JPN,5998259.0
9001,KOR,7897757.0
9001,LAO,4114830.0
9001,LTU,21748.0
9001,LVA,43916.0
9001,MEX,7563601.0
9001,MUS,237.0
9001,MYS,13407961.0
9001,NLD,1053792.0
9001,NOR,38658.0
9001,NZL,6377.0
9001,PAN,245475.0
9001,PER,1280811.0
9001,PHL,8585900.0
9001,POL,235357.0
9001,PRT,9018.0
9001,ROU,240888.0
9001,RUS,8321.0
9001,SGP,2427490.0
9001,SLV,22480.0
9001,SRB,36479.0
9001,SVK,681.0
9001,SVN,6235.0
9001,SWE,36972.0
9001,THA,37348368.0
9001,TUN,3218.0
9001,TUR,81661.0
9001,TZA,335.0
9001,UKR,4053.0
9001,URY,293.0
9001,USA,37871814.0
9001,VEN,25.0
9001,VNM,8408595.0
9001,ZAF,162.0
9002,ARE,1919.0
9002,ARG,3567.0
9002,AUS,96775.0
9002,AUT,315102.0
9002,BEL,842245.0
9002,BGD,11710.0
9002,BGR,13119.0
9002,BOL,10.0
9002,BRA,43904.0
9002,CAN,770410.0
9002,CHE,352864.0
9002,CHL,84522.0
9002,CHN,37927473.0
9002,COL,49671.0
9002,CRI,34241.0
9002,CZE,18693.0
9002,DEU,2848833.0
9002,DNK,182085.0
9002,ECU,9845.0
9002,ESP,107695.0
9002,EST,53310.0
9002,FIN,46298.0
9002,FRA,955087.0
9002,GBR,530725.0
9002,GRC,1713.0
9002,GTM,476.0
9002,HKG,1351911.0
9002,HRV,65.0
9002,HUN,14906.0
9002,IDN,213246.0
9002,IND,78280.0
9002,IRL,32127.0
9002,ISR,1020554.0
9002,ITA,159789.0
9002,JPN,6379663.0
9002,KOR,310778.0
9002,KWT,419.0
9002,LAO,4155.0
9002,LTU,8063.0
9002,LVA,9140.0
9002,MEX,66657.0
9002,MMR,6657.0
9002,MUS,197.0
9002,MYS,1027077.0
9002,NLD,92517.0
9002,NOR,38584.0
9002,NZL,2139.0
9002,PAN,12179.0
9002,PER,152679.0
9002,PHL,385398.0
9002,POL,13151.0
9002,PRT,9316.0
9002,PRY,10.0
9002,QAT,406.0
9002,RUS,1971.0
9002,SGP,202382.0
9002,SVK,9877.0
9002,SVN,6726.0
9002,SWE,721896.0
9002,THA,6234264.0
9002,TTO,402.0
9002,TUR,8027.0
9002,UKR,558.0
9002,URY,633.0
9002,USA,5958441.0
9002,VNM,365495.0
9002,ZAF,644.0
9003,ARE,3474.0
9003,ARG,179841.0
9003,AUS,20632.0
9003,AUT,1685155.0
9003,BEL,40345.0
9003,BGD,503763.0
9003,BGR,331.0
9003,BRA,6911965.0
9003,CAN,110597.0
9003,CHE,95881.0
9003,CHL,1141019.0
9003,CHN,153771112.0
9003,COL,208918.0
9003,CRI,237021.0
9003,CZE,5104.0
9003,DEU,319440.0
9003,DNK,319094.0
9003,DOM,745.0
9003,ECU,281338.0
9003,ESP,1560294.0
9003,FRA,1021897.0
9003,GBR,214436.0
9003,GTM,1884.0
9003,HKG,3510885.0
9003,HND,20.0
9003,HRV,1189.0
9003,HUN,76.0
9003,IDN,9.0
9003,IND,11329.0
9003,IRL,13.0
9003,ISR,18268.0
9003,ITA,28325735.0
9003,JPN,1961137.0
9003,KHM,23728.0
9003,KOR,336531.0
9003,LAO,27851.0
9003,MEX,180133.0
9003,MUS,81.0
9003,MYS,199.0
9003,NIC,862.0
9003,NLD,242330.0
9003,NOR,1538.0
9003,PAK,18.0
9003,PAN,1183185.0
9003,PER,699522.0
9003,PHL,15054.0
9003,POL,88402.0
9003,PRT,52770.0
9003,PRY,113496.0
9003,ROU,164.0
9003,RUS,1274.0
9003,SGP,3214.0
9003,SLV,797.0
9003,SVK,10688.0
9003,SVN,381.0
9003,SWE,4890.0
9003,THA,2657033.0
9003,TUR,107481.0
9003,TZA,4591.0
9003,URY,7355.0
9003,USA,7871126.0
9003,VEN,3020.0
9003,VNM,350748.0
9004,AGO,43.0
9004,ALB,4.0
9004,ARE,4539.000000000001
9004,ARG,498178.0
9004,AUS,206446.0
9004,AUT,54661.0
9004,BEL,153909.0
9004,BGD,167099.0
9004,BGR,33043.0
9004,BIH,15.0
9004,BOL,5591.0
9004,BRA,4902460.0
9004,CAN,139952.0
9004,CHE,335075.0
9004,CHL,2914686.0
9004,CHN,186017317.0
9004,CIV,24.0
9004,CMR,7.0
9004,COL,755721.0
9004,CRI,230883.0
9004,CUB,28.0
9004,CZE,22670.0
9004,DEU,455338.0
9004,DNK,43743.0
9004,DOM,81314.0
9004,ECU,21266.0
9004,EGY,127.0
9004,ESP,1544748.0
9004,EST,11543.0
9004,FIN,23028.0
9004,FRA,1693185.0
9004,GBR,122830.0
9004,GRC,49061.0
9004,GTM,26411.0
9004,HKG,2465891.0
9004,HND,6459.0
9004,HRV,34.0
9004,HUN,593.0
9004,IDN,9589.0
9004,IND,55941.0
9004,IRL,29254.0
9004,ISR,56215.0
9004,ITA,66790259.0
9004,JAM,1870.0
9004,JOR,2065.0
9004,JPN,3734128.0
9004,KEN,601.0
9004,KHM,7588.0
9004,KOR,119717.0
9004,LAO,37266.0
9004,LBN,111.0
9004,LKA,16243.0
9004,LTU,211.0
9004,MAR,11379.0
9004,MDA,2439.0
9004,MEX,2634816.0
9004,MMR,19.0
9004,MNG,470.0
9004,MUS,7455.0
9004,MYS,893455.0
9004,NAM,812.0
9004,NGA,5827131.0
9004,NIC,11183.0
9004,NLD,192344.0
9004,NOR,5192.0
9004,NPL,4.0
9004,NZL,1674.0
9004,PAK,7113.0
9004,PAN,831589.0
9004,PER,1576858.0
9004,PHL,51954.0
9004,POL,93861.0
9004,PRT,109696.0
9004,PRY,177995.0
9004,ROU,21810.0
9004,SAU,285.0
9004,SGP,586544.0
9004,SLV,52506.0
9004,SVK,358.0
9004,SVN,370.0
9004,SWE,75417.0
9004,THA,3732727.0
9004,TKM,243.0
9004,TTO,1469.0
9004,TUR,17229.0
9004,TZA,14150.0
9004,UKR,116.0
9004,URY,40316.0
9004,USA,25547388.0
9004,UZB,24.0
9004,VEN,246.0
9004,VNM,696874.0
9004,ZAF,2497.0
9005,AFG,37.0
9005,AUS,14620.0
9005,AUT,89592.0
9005,BEL,2261.0
9005,BGD,279.0
9005,BGR,140.0
9005,BRA,49457.0
9005,CAN,40297.0
9005,CHE,1043947.0
9005,CHL,39847.0
9005,CHN,5189523.0
9005,COL,40873.0
9005,CRI,290.0
9005,CZE,82382.0
9005,DEU,666639.0
9005,DNK,409.0
9005,DOM,10.0
9005,ESP,180120.0
9005,FRA,602574.0
9005,GBR,80663.0
9005,GRC,1443738.0
9005,GTM,1155.0
9005,HKG,45077.0
9005,HND,51.0
9005,HRV,945.0
9005,HUN,20288.0
9005,IDN,1738.0
9005,IND,9629.0
9005,ISR,2940668.0
9005,ITA,1106351.0
9005,JOR,82.0
9005,JPN,85119.0
9005,KAZ,8214.0
9005,KHM,156.0
9005,KOR,1248.0
9005,LKA,183.0
9005,LTU,42949.0
9005,LVA,47.0
9005,MAR,575.0
9005,MEX,21307.0
9005,MMR,492.0
9005,MOZ,11.0
9005,MUS,35.0
9005,MYS,7.0
9005,NLD,2427610.0
9005,NOR,1550.0
9005,PAK,582.0
9005,PAN,12110.0
9005,PHL,18778.0
9005,POL,4584.0
9005,PRT,2679.0
9005,RUS,133200.0
9005,SGP,1213.0
9005,SVN,12872.0
9005,SWE,5831.0
9005,THA,28871.0
9005,TUR,1673.0
9005,USA,6517683.0
9005,VNM,309.0
9005,ZAF,712.0
9006,AFG,41.0
9006,ARE,2353.0
9006,ARG,263.0
9006,AUS,278052.0
9006,AUT,7279.0
9006,BEL,11160.0
9006,BFA,863.0
9006,BGR,55144.0
9006,BRA,93757.0
9006,CAN,76024.0
9006,CHE,205805.0
9006,CHL,121494.0
9006,CHN,15952943.0
9006,COL,4127.0
9006,CRI,6489.0
9006,CZE,16288.0
9006,DEU,316973.0
9006,DNK,12070.0
9006,DOM,27644.0
9006,ECU,4556.0
9006,ESP,665297.0
9006,FIN,8928.0
9006,FRA,70204.0
9006,GBR,354986.0
9006,GTM,20.0
9006,HKG,413311.0
9006,IDN,14364.0
9006,IND,29896.0
9006,IRL,10255.0
9006,ISR,56218.0
9006,ITA,181636.0
9006,JPN,356318.0
9006,KOR,413671.0
9006,LVA,58837.0
9006,MEX,54452.0
9006,MMR,513.0
9006,MUS,1133.0
9006,MYS,6763.0
9006,NLD,57752.0
9006,NOR,333745.0
9006,NZL,1710.0
9006,PAN,10.0
9006,PER,7668.0
9006,PHL,1476247.0
9006,POL,85891.0
9006,PRT,3321.0
9006,PRY,1348.0
9006,ROU,6129.0
9006,SAU,418.0
9006,SGP,33742.0
9006,SVN,7305.0
9006,SWE,48347.0
9006,THA,453776.0
9006,TUR,271.0
9006,UKR,116167.0
9006,URY,275.0
9006,USA,5179292.0
9006,VEN,260.0
9006,VNM,290665.0
9006,ZAF,47510.0
9007,AGO,8000.0
9007,ARG,13432.0
9007,AUS,29968.0
9007,AUT,36240.0
9007,BEL,9191049.0
9007,BRA,2307.0
9007,CAN,39478.0
9007,CHE,4939.0
9007,CHL,251218.0
9007,CHN,6695061.0
9007,COL,35900.0
9007,CRI,3764.0
9007,CYP,532.0
9007,CZE,7261.0
9007,DEU,452770.0
9007,DNK,112122.0
9007,ESP,397388.0
9007,EST,925.0
9007,FIN,913.0
9007,FRA,630947.0
9007,GBR,298690.0
9007,GTM,8248.0
9007,HKG,94970.0
9007,HND,50.0
9007,HUN,26721.0
9007,IDN,23866.0
9007,IND,91147.0
9007,IRL,392.0
9007,ISR,4462.0
9007,ITA,69872.0
9007,JPN,481325.0
9007,KOR,22323.0
9007,MEX,75333.0
9007,MUS,185.0
9007,MYS,34325.0
9007,NIC,520.0
9007,NLD,36330.0
9007,NOR,8218.0
9007,PAN,244170.0
9007,PER,39202.0
9007,PHL,210617.0
9007,POL,7377.0
9007,PRT,2236.0
9007,ROU,111524.0
9007,SGP,29228.0
9007,SLV,54.0
9007,SWE,22831.0
9007,THA,223168.0
9007,TUN,1715.0
9007,TUR,8485.0
9007,TZA,50.0
9007,USA,3686397.0
9007,VNM,16015.0
9007,ZAF,36208.0
9008,ARE,2.0
9008,AUS,15321.0
9008,BEL,41219.0
9008,BRA,1.0
9008,CAN,13813.0
9008,CHE,23.0
9008,CHL,11827.0
9008,CHN,2251326.0
9008,COL,4950.0
9008,CRI,84469.0
9008,DEU,6476669.0
9008,ESP,8836.0
9008,FIN,961.0
9008,FRA,4.0
9008,GBR,64356.0
9008,GTM,10480.0
9008,HKG,43087.0
9008,IDN,9797.0
9008,ITA,135324.0
9008,JPN,69270.0
9008,KOR,36131.0
9008,MEX,9709.0
9008,MUS,250.0
9008,MYS,47.0
9008,NIC,490.0
9008,NLD,66105.0
9008,NOR,102466.0
9008,PAN,7777.0
9008,PER,101.0
9008,PHL,140487.0
9008,POL,290.0
9008,SVK,42.0
9008,SWE,2271.0
9008,THA,461.0
9008,USA,1021721.0
9009,ARE,254.0
9009,ARG,162.0
9009,AUS,26258.0
9009,AUT,1386268.0
9009,BEL,91406.0
9009,BGD,24.0
9009,BGR,119001.0
9009,BIH,85533.0
9009,BOL,758.0
9009,BRA,575268.0
9009,CAN,881837.0
9009,CHE,1126370.0
9009,CHL,142524.0
9009,CHN,78778040.0
9009,CIV,49.0
9009,COL,58738.0
9009,CRI,2178608.0
9009,CZE,36295.0
9009,DEU,3754629.0
9009,DNK,106154.0
9009,DOM,3734.0
9009,ECU,15691.0
9009,ESP,4960824.0
9009,FIN,2874.0
9009,FRA,640129.0
9009,GBR,3740551.0
9009,GRC,19899.0
9009,GTM,112375.0
9009,HKG,1057554.0
9009,HND,15069.0
9009,IDN,3441974.0
9009,IND,505928.0
9009,IRL,147507.0
9009,ISR,3412232.0
9009,ITA,12973786.0
9009,JOR,261.0
9009,JPN,6785851.0
9009,KHM,1295.0
9009,KOR,2163950.0
9009,LBN,21650.0
9009,LKA,16.0
9009,LTU,272.0
9009,MAR,1810.0
9009,MEX,396759.0
9009,MUS,218.0
9009,MYS,1240835.0
9009,NAM,1932.0
9009,NIC,25901.0
9009,NLD,1460331.0
9009,NOR,511.0
9009,NZL,12141.0
9009,PAK,661.0
9009,PAN,9457.0
9009,PER,73423.0
9009,PHL,1089100.0
9009,POL,1504471.0
9009,PRT,231147.0
9009,PRY,75000.0
9009,ROU,8710.0
9009,SEN,22.0
9009,SGP,445028.0
9009,SLV,29817.0
