firm_id,firm_name,razon_social,exporter_profile,source_layer,hs4_or_ebops,ciiu_rev3_primary,ciiu_primary_desc,ciiu_rev3_all,in_oede_cordoba
219,ABELARDO CUFFIA SA,ABELARDO CUFFIA SOCIEDAD ANONIMA,Exportadora Habitual,declared-ncm,9032,3312,,"3190,3220,3312,3313",no
5514,ACA BIO,ACA BIO COOP.LTDA,Exportadora Habitual,declared-ncm,1515,1514,Elaboración de aceites y grasas de origen vegetal,"1514,1532",yes
5514,ACA BIO,ACA BIO COOP.LTDA,Exportadora Habitual,declared-ncm,2207,1551,"Destilación, rectificación y mezcla de bebidas alcohólicas; producción de alcohol etílico","1551,2330,2411,2429",yes
5514,ACA BIO,ACA BIO COOP.LTDA,Exportadora Habitual,declared-ncm,2303,1532,Elaboración de almidones y productos derivados del almidón,"1532,1542,1551",yes
2160,ACEITERA GENERAL DEHEZA SA - AGD,ACEITERA GENERAL DEHEZA S.A.,Exportadora Habitual,declared-ncm,2106,1549,Elaboración de productos alimenticios n.c.p.,"1549,2429",yes
2160,ACEITERA GENERAL DEHEZA SA - AGD,ACEITERA GENERAL DEHEZA S.A.,Exportadora Habitual,declared-ncm,3823,2411,"Fabricación de sustancias químicas básicas, excepto abonos y compuestos de nitrógeno","1551,2330,2411,2429",yes
4314,ACEITES DEL DESIERTO,GRUPO ACEITES DEL DESIERTO SRL,Exportadora Habitual,declared-ncm,1106,1531,Elaboración de productos de molinería,1531,yes
4314,ACEITES DEL DESIERTO,GRUPO ACEITES DEL DESIERTO SRL,Exportadora Habitual,declared-ncm,1508,1514,Elaboración de aceites y grasas de origen vegetal,1514,yes
4314,ACEITES DEL DESIERTO,GRUPO ACEITES DEL DESIERTO SRL,Exportadora Habitual,declared-ncm,1515,1514,Elaboración de aceites y grasas de origen vegetal,"1514,1532",yes
3493,ADK,ADK S.R.L.,Exportadora Habitual,declared-ncm,8422,2919,Fabricación de  maquinaria de uso general n.c.p.,"2919,2922,2930,3312",yes
3597,AFENSIS,SAF AMERICAS S.R.L.,Exportadora Habitual,declared-ncm,9031,3312,,"3190,3220,3312,3313",no
3988,AGRÍCOLA PIQUILLÍN,AGRICOLA PIQUILLIN SRL,Exportadora Habitual,declared-ncm,1005,0111,"Cultivo de cereales, oleaginosas y forrajeras",0111,yes
3988,AGRÍCOLA PIQUILLÍN,AGRICOLA PIQUILLIN SRL,Exportadora Habitual,declared-ncm,1201,0111,"Cultivo de cereales, oleaginosas y forrajeras",0111,yes
4973,AGRO ARG SRL,AGRO.ARG S.R.L.,Exportadora Habitual,declared-ncm,1202,0111,"Cultivo de cereales, oleaginosas y forrajeras","0111,1513,1549",yes
4973,AGRO ARG SRL,AGRO.ARG S.R.L.,Exportadora Habitual,declared-ncm,1206,0111,"Cultivo de cereales, oleaginosas y forrajeras",0111,yes
4973,AGRO ARG SRL,AGRO.ARG S.R.L.,Exportadora Habitual,declared-ncm,2008,1513,"Preparación de frutas, hortalizas y legumbres","1513,1549",yes
367,AGROMEC SA,AGROMEC S A,Exportadora Habitual,declared-ncm,8422,2919,Fabricación de  maquinaria de uso general n.c.p.,"2919,2922,2930,3312",yes
367,AGROMEC SA,AGROMEC S A,Exportadora Habitual,declared-ncm,8427,2915,Fabricación de equipo de elevación y manipulación,"2915,3599",yes
367,AGROMEC SA,AGROMEC S A,Exportadora Habitual,declared-ncm,8432,2921,Fabricación de maquinaria agropecuaria,2921,yes
367,AGROMEC SA,AGROMEC S A,Exportadora Habitual,declared-ncm,8433,2921,Fabricación de maquinaria agropecuaria,2921,yes
367,AGROMEC SA,AGROMEC S A,Exportadora Habitual,declared-ncm,8436,2921,Fabricación de maquinaria agropecuaria,2921,yes
367,AGROMEC SA,AGROMEC S A,Exportadora Habitual,declared-ncm,8716,3420,Fabricación de carrocerías para vehículos automotores; fabricación de remolques y semirremolques,"2921,3420,3599",yes
5303,AGROSERVICIOS MEDITERRÁNEA,AGROSERVICIOS MEDITERRANEA S.A.S.,Exportadora Habitual,declared-ncm,1104,1531,Elaboración de productos de molinería,1531,yes
5303,AGROSERVICIOS MEDITERRÁNEA,AGROSERVICIOS MEDITERRANEA S.A.S.,Exportadora Habitual,declared-ncm,1201,0111,"Cultivo de cereales, oleaginosas y forrajeras",0111,yes
5303,AGROSERVICIOS MEDITERRÁNEA,AGROSERVICIOS MEDITERRANEA S.A.S.,Exportadora Habitual,declared-ncm,2304,1514,Elaboración de aceites y grasas de origen vegetal,1514,yes
1872,AIMAR FRENOS,AIMAR S.R.L,Exportadora Habitual,declared-ncm,8708,3430,Fabricación de partes; piezas y accesorios para vehículos automotores y sus motores,"3190,3430,3610",yes
1718,AIMURAI S.A.,AIMURAI SA,Exportadora Habitual,declared-ncm,1509,1514,Elaboración de aceites y grasas de origen vegetal,1514,yes
1718,AIMURAI S.A.,AIMURAI SA,Exportadora Habitual,declared-ncm,2005,1513,"Preparación de frutas, hortalizas y legumbres","1513,1549,2429",yes
1214,AISLATER,AISLATER S R L,Exportadora Habitual,declared-ncm,6806,2699,Fabricación de productos minerales no metálicos n.c.p.,2699,yes
2707,AKRON,AKRON S.A.,Exportadora Habitual,declared-ncm,8422,2919,Fabricación de  maquinaria de uso general n.c.p.,"2919,2922,2930,3312",yes
2707,AKRON,AKRON S.A.,Exportadora Habitual,declared-ncm,8428,2915,Fabricación de equipo de elevación y manipulación,"2915,2924,3599",yes
2448,AKWEL CORDOBA ARGENTINA SA,MGI COUTIER ARGENTINA S.A.,Exportadora Habitual,declared-ncm,8547,3120,Fabricación de aparatos de distribución y control de la energía eléctrica,"1920,2109,2519,2520,2691,3120,3190,3610,3699",yes
2448,AKWEL CORDOBA ARGENTINA SA,MGI COUTIER ARGENTINA S.A.,Exportadora Habitual,declared-ncm,3917,2520,Fabricación de productos de plástico,"1920,2109,2519,2520,3610,3699",yes
2448,AKWEL CORDOBA ARGENTINA SA,MGI COUTIER ARGENTINA S.A.,Exportadora Habitual,declared-ncm,3926,2520,Fabricación de productos de plástico,"1920,2109,2519,2520,3610,3699",yes
2448,AKWEL CORDOBA ARGENTINA SA,MGI COUTIER ARGENTINA S.A.,Exportadora Habitual,declared-ncm,8409,2927,Fabricación de armas y municiones,"2927,3190,3430,3530,3610",yes
2448,AKWEL CORDOBA ARGENTINA SA,MGI COUTIER ARGENTINA S.A.,Exportadora Habitual,declared-ncm,8708,3430,Fabricación de partes; piezas y accesorios para vehículos automotores y sus motores,"3190,3430,3610",yes
2403,ALEMAR SA / FUNNY,ALEMAR S.A.,Exportadora Habitual,declared-ncm,0713,0111,"Cultivo de cereales, oleaginosas y forrajeras",0111,yes
2403,ALEMAR SA / FUNNY,ALEMAR S.A.,Exportadora Habitual,declared-ncm,0909,0111,"Cultivo de cereales, oleaginosas y forrajeras","0111,0112,0113,0200",yes
2403,ALEMAR SA / FUNNY,ALEMAR S.A.,Exportadora Habitual,declared-ncm,1005,0111,"Cultivo de cereales, oleaginosas y forrajeras",0111,yes
2910,ALFABAN SRL,ALFABAN S.R.L.,Exportadora Habitual,declared-ncm,1214,0111,"Cultivo de cereales, oleaginosas y forrajeras","0111,0112,1533",yes
5148,ALFALFAR,OLOCCO GERMAN JULIO,Exportadora Habitual,declared-ncm,1005,0111,"Cultivo de cereales, oleaginosas y forrajeras",0111,yes
5148,ALFALFAR,OLOCCO GERMAN JULIO,Exportadora Habitual,declared-ncm,1214,0111,"Cultivo de cereales, oleaginosas y forrajeras","0111,0112,1533",yes
4039,ALFALFAS LIMENTOS,LIMENTOS S.A.S.,Exportadora Habitual,declared-ncm,1214,0111,"Cultivo de cereales, oleaginosas y forrajeras","0111,0112,1533",yes
4928,ALFASOUTH SAS,ALFA SOUTH SOCIEDAD POR ACCIONES SIMPLIFICADA,Exportadora Habitual,declared-ncm,1214,0111,"Cultivo de cereales, oleaginosas y forrajeras","0111,0112,1533",yes
1852,ALIMENTOS TANCACHA SA,ALIMENTOS TANCACHA S.A.,Exportadora Habitual,declared-ncm,1005,0111,"Cultivo de cereales, oleaginosas y forrajeras",0111,yes
1852,ALIMENTOS TANCACHA SA,ALIMENTOS TANCACHA S.A.,Exportadora Habitual,declared-ncm,1104,1531,Elaboración de productos de molinería,1531,yes
1852,ALIMENTOS TANCACHA SA,ALIMENTOS TANCACHA S.A.,Exportadora Habitual,declared-ncm,1201,0111,"Cultivo de cereales, oleaginosas y forrajeras",0111,yes
1852,ALIMENTOS TANCACHA SA,ALIMENTOS TANCACHA S.A.,Exportadora Habitual,declared-ncm,1507,1514,Elaboración de aceites y grasas de origen vegetal,1514,yes
1852,ALIMENTOS TANCACHA SA,ALIMENTOS TANCACHA S.A.,Exportadora Habitual,declared-ncm,1518,2429,Fabricación de productos químicos n.c.p.,"2429,3699",yes
1852,ALIMENTOS TANCACHA SA,ALIMENTOS TANCACHA S.A.,Exportadora Habitual,declared-ncm,2304,1514,Elaboración de aceites y grasas de origen vegetal,1514,yes
1852,ALIMENTOS TANCACHA SA,ALIMENTOS TANCACHA S.A.,Exportadora Habitual,declared-ncm,2308,1533,Elaboración de alimentos preparados para animales,1533,yes
1852,ALIMENTOS TANCACHA SA,ALIMENTOS TANCACHA S.A.,Exportadora Habitual,declared-ncm,2309,1533,Elaboración de alimentos preparados para animales,1533,yes
5349,ALPHA QUIMICA S.R.L.,ALPHAQUIMICA SRL,Exportadora Habitual,declared-ncm,3808,2421,Fabricación de plaguicidas y  productos químicos de uso agropecuario,2421,yes
5349,ALPHA QUIMICA S.R.L.,ALPHAQUIMICA SRL,Exportadora Habitual,declared-ncm,3824,2429,Fabricación de productos químicos n.c.p.,"2429,2695,3699",yes
5349,ALPHA QUIMICA S.R.L.,ALPHAQUIMICA SRL,Exportadora Habitual,declared-ncm,3905,2413,Fabricación de plásticos en formas primarias y de caucho sintético,2413,yes
3164,ALTOS TECHNOLOGIES,ALTOS TECHNOLOGIES S.A.,Exportadora Habitual,declared-ncm,9026,3312,,"3190,3220,3312,3313",no
4033,ALVICOR / LUCERITO,VITAL SOCIEDAD DE RESPONSABILIDAD LIMITADA,Exportadora Habitual,declared-ncm,1104,1531,Elaboración de productos de molinería,1531,yes
4033,ALVICOR / LUCERITO,VITAL SOCIEDAD DE RESPONSABILIDAD LIMITADA,Exportadora Habitual,declared-ncm,1214,0111,"Cultivo de cereales, oleaginosas y forrajeras","0111,0112,1533",yes
4033,ALVICOR / LUCERITO,VITAL SOCIEDAD DE RESPONSABILIDAD LIMITADA,Exportadora Habitual,declared-ncm,2309,1533,Elaboración de alimentos preparados para animales,1533,yes
4720,AMADAS,C Y S AGRO S R L,Exportadora Habitual,declared-ncm,8433,2921,Fabricación de maquinaria agropecuaria,2921,yes
2735,ANKA,ANKA S R L,Exportadora Habitual,declared-ncm,1005,0111,"Cultivo de cereales, oleaginosas y forrajeras",0111,yes
1772,ANTARES SRL,ANTARES SOCIEDAD DE RESPONSABILIDAD LIMITADA,Exportadora Habitual,declared-ncm,8207,2893,"Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería","2893,2929",yes
1772,ANTARES SRL,ANTARES SOCIEDAD DE RESPONSABILIDAD LIMITADA,Exportadora Habitual,declared-ncm,8413,2912,Fabricación de bombas; compresores; grifos y válvulas,2912,yes
5457,ARGENUT FOOD SAS,ARGENUT FOOD S.A.S.,Exportadora Habitual,declared-ncm,1202,0111,"Cultivo de cereales, oleaginosas y forrajeras","0111,1513,1549",yes
5457,ARGENUT FOOD SAS,ARGENUT FOOD S.A.S.,Exportadora Habitual,declared-ncm,2008,1513,"Preparación de frutas, hortalizas y legumbres","1513,1549",yes
5486,ARGOVEJO S.A.S.,VINUESA S.A.S.,Exportadora Habitual,declared-ncm,1005,0111,"Cultivo de cereales, oleaginosas y forrajeras",0111,yes
5486,ARGOVEJO S.A.S.,VINUESA S.A.S.,Exportadora Habitual,declared-ncm,1202,0111,"Cultivo de cereales, oleaginosas y forrajeras","0111,1513,1549",yes
4393,ARTE & SABORES DELICATESSEN / CALEUFU GOURMET,IMPERIO GOURMET S.A.S.,Exportadora Habitual,declared-ncm,0210,1511,Producción y procesamiento de carne y productos cárnicos,1511,yes
4393,ARTE & SABORES DELICATESSEN / CALEUFU GOURMET,IMPERIO GOURMET S.A.S.,Exportadora Habitual,declared-ncm,0406,1520,Elaboración de productos lácteos,1520,yes
4393,ARTE & SABORES DELICATESSEN / CALEUFU GOURMET,IMPERIO GOURMET S.A.S.,Exportadora Habitual,declared-ncm,1601,1511,Producción y procesamiento de carne y productos cárnicos,1511,yes
4393,ARTE & SABORES DELICATESSEN / CALEUFU GOURMET,IMPERIO GOURMET S.A.S.,Exportadora Habitual,declared-ncm,1602,1511,Producción y procesamiento de carne y productos cárnicos,"1511,1549,2429",yes
4393,ARTE & SABORES DELICATESSEN / CALEUFU GOURMET,IMPERIO GOURMET S.A.S.,Exportadora Habitual,declared-ncm,2005,1513,"Preparación de frutas, hortalizas y legumbres","1513,1549,2429",yes
2109,ARTEMIO GUSELLA,SUCESION DE GUSELLA ARTEMIO JUAN,Exportadora Habitual,declared-ncm,9504,3694,Fabricación de juegos y juguetes,"3230,3694",yes
1511,ASCANELLI SA,ASCANELLI S.A.,Exportadora Habitual,declared-ncm,8479,2922,Fabricación de máquinas herramienta,"2922,2924,2925,2929,3190,3312,3320,3530,3694,3699",yes
3475,ASR - ALIMENTOS SANTA ROSA,ALIMENTOS SANTA ROSA S.A.,Exportadora Habitual,declared-ncm,1507,1514,Elaboración de aceites y grasas de origen vegetal,1514,yes
3475,ASR - ALIMENTOS SANTA ROSA,ALIMENTOS SANTA ROSA S.A.,Exportadora Habitual,declared-ncm,1508,1514,Elaboración de aceites y grasas de origen vegetal,1514,yes
3475,ASR - ALIMENTOS SANTA ROSA,ALIMENTOS SANTA ROSA S.A.,Exportadora Habitual,declared-ncm,1517,1514,Elaboración de aceites y grasas de origen vegetal,1514,yes
3475,ASR - ALIMENTOS SANTA ROSA,ALIMENTOS SANTA ROSA S.A.,Exportadora Habitual,declared-ncm,1518,2429,Fabricación de productos químicos n.c.p.,"2429,3699",yes
3475,ASR - ALIMENTOS SANTA ROSA,ALIMENTOS SANTA ROSA S.A.,Exportadora Habitual,declared-ncm,2304,1514,Elaboración de aceites y grasas de origen vegetal,1514,yes
3475,ASR - ALIMENTOS SANTA ROSA,ALIMENTOS SANTA ROSA S.A.,Exportadora Habitual,declared-ncm,2305,1514,Elaboración de aceites y grasas de origen vegetal,1514,yes
673,ATILIOF,SAN MARCOS SPORT SRL,Exportadora Habitual,declared-ncm,4202,1912,"Fabricación de maletas, bolsos de mano y similares, artículos de talabartería y  artículos de cuero n.c.p.","1912,1920,3699",yes
673,ATILIOF,SAN MARCOS SPORT SRL,Exportadora Habitual,declared-ncm,4203,1920,Fabricación de calzado y de sus partes,"1810,1920,3693",yes
5360,AURA PISCINAS,AQUAORO S.A.S.,Exportadora Habitual,declared-ncm,9506,3693,Fabricación de artículos de deporte,"1920,3693",yes
5361,AXIOM ARGENTINA,PENARLAN ARGENTINA S.A.,Exportadora Habitual,declared-ncm,0103,0122,"Producción de granja y cría de animales, excepto ganado",0122,yes
5269,AZAFRÁN RUEDO,GRANMERCO S A,Exportadora Habitual,declared-ncm,1006,0111,"Cultivo de cereales, oleaginosas y forrajeras","0111,1531",yes
5269,AZAFRÁN RUEDO,GRANMERCO S A,Exportadora Habitual,declared-ncm,1211,0111,"Cultivo de cereales, oleaginosas y forrajeras","0111,0112,0113,0200",yes
5269,AZAFRÁN RUEDO,GRANMERCO S A,Exportadora Habitual,declared-ncm,1902,1544,Elaboración de pastas alimenticias,1544,yes
5269,AZAFRÁN RUEDO,GRANMERCO S A,Exportadora Habitual,declared-ncm,2103,1549,Elaboración de productos alimenticios n.c.p.,"1549,2429",yes
5269,AZAFRÁN RUEDO,GRANMERCO S A,Exportadora Habitual,declared-ncm,2501,1422,Extracción de sal en salinas y de roca,1422,yes
1818,B&M,BYM S.R.L.,Exportadora Habitual,declared-ncm,9031,3312,,"3190,3220,3312,3313",no
2825,BAG BIO,INSUTER SRL,Exportadora Habitual,declared-ncm,3926,2520,Fabricación de productos de plástico,"1920,2109,2519,2520,3610,3699",yes
2825,BAG BIO,INSUTER SRL,Exportadora Habitual,declared-ncm,6305,1721,"Fabricación de artículos confeccionados de materiales textiles, excepto prendas de vestir","1721,3430",yes
2825,BAG BIO,INSUTER SRL,Exportadora Habitual,declared-ncm,8422,2919,Fabricación de  maquinaria de uso general n.c.p.,"2919,2922,2930,3312",yes
3684,BALCAMI,BALCAMI S.A.S.,Exportadora Habitual,declared-ncm,8438,2925,"Fabricación de maquinaria para la elaboración de alimentos, bebidas y tabaco",2925,yes
2183,BALCOPPAN INTERNACIONAL,BALCOPPAN INTERNACIONAL S.A.S.,Exportadora Habitual,declared-ncm,8423,2919,Fabricación de  maquinaria de uso general n.c.p.,"2919,2922,2930,3312",yes
3707,BARBALE AGROPECUARIA,BARBALE AGROPECUARIA S.R.L.,Exportadora Habitual,declared-ncm,0713,0111,"Cultivo de cereales, oleaginosas y forrajeras",0111,yes
3707,BARBALE AGROPECUARIA,BARBALE AGROPECUARIA S.R.L.,Exportadora Habitual,declared-ncm,1005,0111,"Cultivo de cereales, oleaginosas y forrajeras",0111,yes
3707,BARBALE AGROPECUARIA,BARBALE AGROPECUARIA S.R.L.,Exportadora Habitual,declared-ncm,1206,0111,"Cultivo de cereales, oleaginosas y forrajeras",0111,yes
240,BARBERO,BARBERO S.A.,Exportadora Habitual,declared-ncm,7323,2899,Fabricación de productos elaborados de metal  n.c.p.,"2899,3190,3699",yes
240,BARBERO,BARBERO S.A.,Exportadora Habitual,declared-ncm,8205,2893,"Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería","2893,2929",yes
240,BARBERO,BARBERO S.A.,Exportadora Habitual,declared-ncm,8210,2899,Fabricación de productos elaborados de metal  n.c.p.,"2899,3190,3699",yes
240,BARBERO,BARBERO S.A.,Exportadora Habitual,declared-ncm,8459,2922,Fabricación de máquinas herramienta,"2922,3190",yes
240,BARBERO,BARBERO S.A.,Exportadora Habitual,declared-ncm,8460,2922,Fabricación de máquinas herramienta,"2922,3190",yes
1557,BARRACA CORDOBA SRL,BARRACA CORDOBA S.R.L.,Exportadora Habitual,declared-ncm,4101,1511,Producción y procesamiento de carne y productos cárnicos,1511,yes
1557,BARRACA CORDOBA SRL,BARRACA CORDOBA S.R.L.,Exportadora Habitual,declared-ncm,4102,1511,Producción y procesamiento de carne y productos cárnicos,1511,yes
1557,BARRACA CORDOBA SRL,BARRACA CORDOBA S.R.L.,Exportadora Habitual,declared-ncm,4103,0122,"Producción de granja y cría de animales, excepto ganado",0122,yes
1557,BARRACA CORDOBA SRL,BARRACA CORDOBA S.R.L.,Exportadora Habitual,declared-ncm,4106,1911,Curtido y terminación de cueros,"1820,1911",yes
1557,BARRACA CORDOBA SRL,BARRACA CORDOBA S.R.L.,Exportadora Habitual,declared-ncm,4114,1911,Curtido y terminación de cueros,"1820,1911",yes
241,BERTOTTO BOGLIONE,BERTOTTO BOGLIONE SOC ANON,Exportadora Habitual,declared-ncm,3923,2520,Fabricación de productos de plástico,"1920,2109,2519,2520,3610,3699",yes
241,BERTOTTO BOGLIONE,BERTOTTO BOGLIONE SOC ANON,Exportadora Habitual,declared-ncm,8479,2922,Fabricación de máquinas herramienta,"2922,2924,2925,2929,3190,3312,3320,3530,3694,3699",yes
2007,BESORA HNOS SRL,BESORA HNOS S.R.L.,Exportadora Habitual,declared-ncm,3926,2520,Fabricación de productos de plástico,"1920,2109,2519,2520,3610,3699",yes
2007,BESORA HNOS SRL,BESORA HNOS S.R.L.,Exportadora Habitual,declared-ncm,7326,2899,Fabricación de productos elaborados de metal  n.c.p.,"2899,3190,3699",yes
4326,BIANCHI CUEROS ARGENTINOS,PIONERA S.A.,Exportadora Habitual,declared-ncm,4202,1912,"Fabricación de maletas, bolsos de mano y similares, artículos de talabartería y  artículos de cuero n.c.p.","1912,1920,3699",yes
4326,BIANCHI CUEROS ARGENTINOS,PIONERA S.A.,Exportadora Habitual,declared-ncm,4203,1920,Fabricación de calzado y de sus partes,"1810,1920,3693",yes
3650,BIO4,BIOETANOL RIO CUARTO S. A.,Exportadora Habitual,declared-ncm,1515,1514,Elaboración de aceites y grasas de origen vegetal,"1514,1532",yes
3650,BIO4,BIOETANOL RIO CUARTO S. A.,Exportadora Habitual,declared-ncm,2207,1551,"Destilación, rectificación y mezcla de bebidas alcohólicas; producción de alcohol etílico","1551,2330,2411,2429",yes
3650,BIO4,BIOETANOL RIO CUARTO S. A.,Exportadora Habitual,declared-ncm,2303,1532,Elaboración de almidones y productos derivados del almidón,"1532,1542,1551",yes
2127,BIOFARMA,BIOFARMA S A,Exportadora Habitual,declared-ncm,1507,1514,Elaboración de aceites y grasas de origen vegetal,1514,yes
2127,BIOFARMA,BIOFARMA S A,Exportadora Habitual,declared-ncm,2309,1533,Elaboración de alimentos preparados para animales,1533,yes
2969,BIOGEN ARGENTINA SA,BIOGEN ARGENTINA S.A.,Exportadora Habitual,declared-ncm,0511,1512,Elaboración de pescado y productos de pescado,"0121,0122,1512",yes
2000,BLADE TUNGSTEN,AGROPARTES S.A.,Exportadora Habitual,declared-ncm,8436,2921,Fabricación de maquinaria agropecuaria,2921,yes
3404,BLOTTING ARGENTINA,BONCOMPAGNI DANIEL CELSO Y BELLONI HUGO ALBERTO SH,Exportadora Habitual,declared-ncm,6809,2695,"Fabricación de artículos de hormigón, cemento y yeso",2695,yes
3046,BODEGA Y VIÑEDOS LAS CAÑITAS,LAS CAÑITAS SA,Exportadora Habitual,declared-ncm,2204,1552,Elaboración de vinos y otras bebidas fermentadas a partir de frutas,"0112,0113,0200,1552",yes
3352,BONAFE / MÁS SABOR,ESTABLECIMIENTO YERBATERO BONAFE SRL,Exportadora Habitual,declared-ncm,0902,0112,"Cultivo de hortalizas, legumbres, flores y plantas ornamentales","0112,0113,0200,1549,2429",yes
3352,BONAFE / MÁS SABOR,ESTABLECIMIENTO YERBATERO BONAFE SRL,Exportadora Habitual,declared-ncm,0903,0112,"Cultivo de hortalizas, legumbres, flores y plantas ornamentales","0112,0113,0200",yes
